symbol;value
EFCAB12;311
OR10W1;1
PSME3IP1;1945
RAB43;43
FADS6;3
CBWD1;313
HOXC5;19
RAB37;380
DCP2;1856
ZBTB8OSP2;0
SNX32;5516
RPL38;9009
CYP7B1;1306
OVOL1;47
RARG;1438
CES4A;1427
CES3;1792
SSH3;1430
CES2;4252
PDP2;368
SP3;3220
KRT2;23
DMXL1;1837
METAP1D;416
ZNF621;920
EGFL7;2012
NADSYN1;2128
DHCR7;799
ACTE1P;0
LVRN;18
COX6B1P3;1
NBEA;734
RNASEH2C;2491
MYEOV;1174
ANKRD13D;900
MRGPRF;75
MYD88;1711
MRGPRD;1
OXSR1;1256
SLC22A13;4
PHF8;1031
LCLAT1;737
ADH6;46
MIR4435-2HG;1624
XKR3;2
FRG2C;7
UNC93B3;3
VDAC2P5;16
KAT5;1963
SH3RF3;355
GXYLT2;294
HPSE2;1
DCAKD;1357
ARPP21;5
TADA2B;1133
CCDC96;82
GRK2;3685
RELA;2945
EVC2;193
ZNF680;304
HECTD4;2021
FAM222B;1263
BNC2;953
DELEC1;62
RXFP4;3
HPSE;282
COQ2;209
CCDC63;1
HSPA6;229
TRMT112;4459
LRRN3;34
KDM2A;3970
ACSM6;7
ADCK5;183
MRPL57;1167
NOC3L;594
ESRRA;2094
RHOD;605
ADAMTS20;2
COMMD1;538
RAPH1;1613
MTX1;646
ADCY5;930
PARP14;4652
CYSLTR1;166
PARP15;119
CKS1B;447
ABCD2;63
AHSA2P;4418
ABLIM3;4942
MAB21L3;5
TUBB8B;0
MFSD4B;2180
VANGL1;1119
GLRX;5880
IQCB1;599
SYT12;264
GOLGB1;5006
TERF1P1;0
C11orf86;12
LIPM;11
GPR151;1
DMRT2;0
ZNF483;528
PLAC8L1;19
SLC2A14;24
GPR137;2313
SNCG;401
MMRN2;4248
MZT2A;1640
TNKS;2092
ZNF449;376
ZBTB21;490
PPP1R3B;6527
OR10K1;0
FAM86B3P;134
GPR148;1
STOX2;632
MAP3K11;3057
TRIB1;1650
CST9;0
KCNK7;7
SFT2D3;563
AC007967.1;0
AC097637.1;0
C1QB;10238
C1QA;9186
NDNF;0
IQCF1;0
OLR1;1076
GLIPR1L1;28
DAG1;3537
INSM1;0
DAB1;4
ARV1;613
NAA20;2298
IHO1;20
RNASE8;0
SAA1;1759
MICOS10;269
EHBP1L1;2611
THAP2;208
TMEM196;3
RNF26;1472
PPP1R14B;1540
RNASE11;0
ZNRD2;462
AGR3;0
SMARCC1;2050
ZNF417;250
PTPRM;6673
FKBP2;8
VEGFB;4017
PEAK1;2692
TNFRSF10D;1666
MST1;481
TNFRSF10C;31
GMPPB;834
MOB1B;1154
ZNF622;865
CSPG4;7230
SNX33;4904
FAM166C;37
NABP1;1692
ADGRF3;36
NLRP13;0
CHD2;3124
XCR1;125
CCDC106;759
CCR9;10
CEP83;504
SULT1B1;34
NUDT4;1226
PC;567
UGT2A1;0
SCAI;227
GPRC6A;0
NMNAT1;209
LRFN4;113
TRAPPC3L;21
APOBEC4;2
SLC19A1;11467
HSPB7;45
RCE1;313
UQCRH;3078
TAS1R1;2
HES3;0
EIF1AX;1667
SPDYE2B;1
OR1L1;1
BCLAF3;547
PSMD1;2308
ADGRG2;32
SPATA3;0
MUC13;40
SUSD5;173
HEG1;4622
WFIKKN2;0
C11orf80;368
TOMM20;7873
AP000769.1;170
C1orf100;4
AGFG1;2453
STAT5B;3317
CD7;289
TOPAZ1;1
CNP;3174
JUP;6194
HAP1;6
TDRD12;6
PPIAP7;0
CCDC13-AS1;49
EIF1;18872
ENDOV;519
RNF213;9750
TIGD3;10
KCNH6;19
MARCHF10;7
PLK3;513
NET1;1243
DPY19L1;1796
AC008080.1;6
AC013489.1;2
PHOSPHO1;79
ZNF791;1150
PHC3;2247
GPR160;946
CBX2;96
SPTBN2;41
GOLIM4;3334
KRT28;0
RBM4B;704
ATP5MD;2049
HOXB2;624
C1QTNF1;5783
MARCHF3;176
SWSAP1;147
SLCO4C1;5591
RBM4;600
PIFO;508
XXYLT1;585
SNURFL;0
UBXN2A;442
AC095040.1;0
RAX2;0
LRRC63;5
TCAP;9
CCS;1059
NRROS;461
CEP19;111
KLHL15;339
FBXO45;407
CBY2;1
TENT5D;0
GNG5;80
FAM3C2P;110
SLC25A30;1303
C9orf131;17
CD34;9282
CTSF;3730
MSRB3;1614
LEMD3;1187
C16orf91;194
TLR10;138
TLR1;597
TLR6;143
FAM174A;1125
RGMB;507
FAM53A;58
NWD2;2
CYB561D1;853
GSTA3;0
ZDHHC24;1144
AC020659.1;1324
TRMT10C;590
SELP;252
CTU2;353
MGA;918
C12orf66;372
ARL13A;29
SNX31;1
PIGG;1669
PRPF8;8989
ADCY6;2738
REP15;37
PITPNA;3511
DDX23;3850
ZNF80;18
ZNHIT2;249
EVX2;0
ZBTB4;3491
TNK1;367
ZHX3;2505
PHLDA3;2347
DIRC1;0
SLC16A11;19
SLC16A13;242
GLIS1;557
OR2Y1;0
CHRNA9;0
PODN;160
STAG3L3;69
SLC6A19;36
SNHG11;458
C11orf45;108
EXO1;46
RALGAPA1;397
PMS2P6;0
MIR1-1HG-AS1;4
LIG4;361
MIR1-1HG;0
PPIAP24;0
TRHR;1
RPL35P9;0
GTF2IRD2B;273
ABRA;11
ATP2A2;11825
ZWILCH;253
RPL4;39973
SNAPC5;496
STARD6;4
GOLGA6L2;187
VWC2L;4
C12orf76;869
ZCCHC12;34
CNTNAP2;5
GALNTL6;6
LINGO2;3
BBS1;173
DENND4A;1066
PPIAP80;0
IGDCC3;7
GCSAM;29
ANKRD36C;59
SLC26A9;131
MFSD4A;368
PELI3;450
TTC9B;12
MYO1H;35
TMEM81;71
MRPL11;1075
KLK15;0
IL20RB;173
GOLT1A;81
RPL10P2;1
AKIRIN1;1068
NPAS4;4
MSL2;1116
ZNF497;115
TRAM1L1;178
CMKLR1;727
ANGEL2;1146
UGT8;958
KY;2
IQCK;1790
SLCO2A1;1983
ZNF266;1042
OR7D4;1
SLC29A2;85
BRSK2;31
VN1R6P;0
FAM47DP;0
GRIK1-AS1;13
B4GAT1;2261
TMEM167A;3862
LEP;1
SH3PXD2B;949
PPIAP72;5
RESF1;1756
LARP7;1160
FGFBP3;21
NR1D2;1640
PABPC5;28
BRMS1;1206
RPL15;18886
FAM241A;755
HRAS;893
WDR49;1
SRP72;2838
PCP2;42
RIN1;525
ODAPH;23
THAP6;488
CEP135;327
FZD4;5347
CD248;3250
BTC;97
PDZK1;1781
ADGRE1;276
DENND6A;945
PDE12;578
GLMN;146
DNAH12;9
YIF1A;1197
CNIH2;36
AMY1B;0
NLRP6;133
NDUFA11;245
RSRC1;717
CATSPERD;0
SLC66A1L;62
RAB1B;7357
METTL15P1;33
OR9G1;0
PTDSS2;1098
MICOS13;1427
C3orf33;40
VN2R1P;0
OR5M3;0
SEZ6L2;2164
ASPHD1;496
KCTD13;678
P2RY14;55
AMZ1;19
GPR171;51
GPR149;2
CD164L2;5
FUT1;234
DHX36;1373
OR5J2;0
ZIC4;0
OR10AG1;0
AC026271.1;57
OR4S2;0
FBXW8;790
CA5A;1
ZG16;0
KLC2;683
SLC22A1;28
TEX36;0
CTBP2;3320
CHST2;886
ZDHHC14;392
ATR;920
SNHG29;14578
UBE2C;180
DSG4;0
GK5;493
VCPIP1;1293
RTP1;1
DES;28
PDIK1L;424
SPSB4;5
RAG2;67
TRAF6;777
ZNF654;769
TVP23C;72
MRPS22;788
PACS1;4509
WFDC5;0
MARCKSL1;3052
SH3BP5L;1511
OR2T1;1
TMEM51-AS1;665
YPEL2;1785
CADM2;1
ABO;373
PSMD2;4824
FAM182B;87
PPM1E;15
FAM131A;540
CSRP2;910
INHBC;10
PARL;318
DDIT3;703
PCCA;866
HIGD2B;0
DCTN2;4969
NPPA;27
ZNF408;301
CTDSP2;8590
CKAP5;1687
ARHGAP1;6011
MED16;1624
ATG13;2810
GAL3ST3;29
C1orf127;15
CHST1;670
GOLGA8A;1596
VWA3A;16
TP53I11;5343
CENPS;57
DOLK;471
PHYHD1;35
CATSPER1;22
ANKRD30BP1;0
CCNE2;268
PHYKPL;3970
ANKS4B;163
CST6;5
GRAMD2A;120
NF1P5;0
ZNF519;142
1,00 LSM;751
PROP1;1
ISX;0
BANF1;3098
APOF;1
CHRNA7;6
TMEM9B;1907
NRIP3;108
PTPN2;1147
SCUBE2;66
EIF1AD;938
SMAD2;2857
EIF3F;4817
ZNF25;883
OR10P1;1
10,00 ARL;1485
CLTB;2097
PCSK1;13
LPL;1042
RFESD;69
CCDC14;1573
TBC1D10C;445
SART1;1542
PPP2R2D;793
MCTP1;285
POLD4;220
OR52W1;0
LRRC25;438
DPP10;0
CLCF1;402
ACRP1;3
TSGA10IP;4
GPR152;2
UBQLNL;31
UBQLN3;0
PNLIP;0
LIPT2;251
KCNE3;5721
CABP4;65
ALG10B;746
DRAP1;1985
LONRF3;78
UCP3;56
UCP2;4101
C11orf68;1009
PAAF1;1011
MRPL48;634
RAB6A;5370
P2RY2;25
FOSL1;144
ERCC4;356
SUGCT;306
CCDC85B;526
AC007601.1;9
TMEM70;516
LINC00476;104
OR4B1;0
RPS6KB2;1390
RMI2;142
PRM1;0
DRD5P2;0
TOM1L2;1970
TEX26;0
GOLGA8DP;3
ZNF77;100
GPR156;9
CCDC197;1
MTLN;432
KDF1;92
B3GNTL1;557
RBMXL3;0
MLXIP;3710
LINC02873;2
BAK1P1;9
RWDD4P2;42
NR2F1;192
C15orf54;19
EIF3KP1;25
AURKAIP1;1662
TTLL11;58
EIF4E1B;1
TOMM5;39
LINC01106;59
ZBTB44-DT;20
LINC02694;7
SLC35E3;1016
PRIMA1;871
ZNF169;116
RUVBL1;1910
SFN;118
OR52B3P;0
MSRA;690
CBLL2;0
CCDC168;6
CTDNEP1;1992
ETV4;19
FAM172BP;7
SWI5;436
GAPT;485
BAIAP2;578
CALCB;2
CREG2;100
TMEM270;1
HOXD8;1233
RPL7AP66;10
ZDHHC21;564
TSPEAR;4
PLEKHF2;682
A2M;48511
ARL4D;196
DOK7;24
LRRN1;9
UBE2O;952
ORAI3;663
KLHL38;14
LINC02880;7
UNC119B;5036
DENND2C;124
PLEKHD1;11
FAM220BP;0
ASCL3;1
TUBB6;3945
LYSMD3;1208
AMIGO3;0
B3GALT6;962
ZNF613;170
C11orf16;4
TMPRSS7;2
AC007160.1;1
NUPR1;267
JAKMIP2;39
RPL23P2;27
MBLAC2;478
TPRN;375
KCNE5;2
ZNF683;162
SLC35A4;4061
CRYBG2;41
IP6K1;1320
SSNA1;927
CSTF3;615
YES1;2106
CHMP6;968
AQP7P4;0
DLEU1;209
UFSP1;33
AL445665.1;0
MC5R;0
TMEM39A;1007
TCP11L1;521
GPX2;10
CCDC57;1240
HSF5;5
FOXG1;0
SPHK1;226
BNIP3;7154
ENTHD1;0
MYPOP;194
AC233964.1;0
CIDEA;0
OR11H4;0
OR4D11;0
LRRTM4;16
ATAD5;154
SMIM19;688
OR11H6;2
ZNF404;25
RTTN;318
OR4K17;0
OR10H4;0
AC092634.1;0
RPP38-DT;20
OR51B6;0
CDV3P1;0
ACBD7;11
OR4L1;0
ANAPC2;1032
OR4K13;0
HMGB4;0
ZBTB8OS;550
CYCSP34;9
OR4F21;1
SLC35G1;224
OR4K5;0
IDSP1;4
OR4K3;0
ZNF135;1433
OR4N2;1
OR4M1;0
FOXR1;0
OR4H12P;0
FOXN3P1;1
AL138899.1;2
COX8A;1463
RPL37AP8;1
AC104129.1;6
TAC4;13
ZSCAN2;438
PFN1P10;3
PRR18;3
B3GNT4;1637
CDC26;171
HSD11B2;497
CRLF3;824
RNPEP;2164
EID2;303
DMRTA1;139
EID2B;101
GJC3;8
RIMS2;3
KCMF1;1908
DNAJC30;495
SPRYD4;922
VPS37D;219
CLEC14A;2780
SYNE3;694
CLK2;1396
LPCAT4;798
SLCO3A1;1457
ZNF575;254
WDR25;190
SGF29;384
PLAAT3;6402
DIRAS1;12
OR5AN1;3
OR10AC1;1
AL033381.1;30
PHLDB3;309
PRR15;46
GNG7;662
OR4C5;0
USF3;707
OR4C3;0
OR4S1;0
CNTD1;943
DCAF4L2;0
OR4X1;0
CNBD1;0
DMBT1L1;0
AC008969.1;233
KBTBD11;5498
B3GNT5;1695
MAP3K19;1
C14orf177;1
LMNB2;1101
RMDN1;1341
MEX3C;1011
HORMAD2;12
RNF152;923
NANOGP1;1
MYO1D;2730
C20orf197;57
FOXL1;260
TGIF2LY;0
LRRC37A;25
FOXC2;420
OR4F17;0
BDNF;279
SCAND2P;1910
CCDC121;134
ACSF3;708
OR10AB1P;0
BOK;989
ZNF843;42
TTTY14;141
RBIS;1052
PFN4;28
OR51V1;1
MAGEB6;1
OR52Z1;0
CDK5R1;172
OR51A1P;0
C15orf56;1
LINC00303;0
ZNF285B;8
TCERG1L;3
NCKAP5;114
MAGEB18;0
DEFB104A;0
RUFY1;2963
OR52E2;1
BASP1;603
DEFB103A;0
OR51L1;1
LRRC37A3;364
METTL1P1;0
FKBP9P1;68
VSIG10;1377
MIR7-3HG;1
IRX5;332
METRNL;642
FAM91A1;2299
KRT18P28;3
GJA1P1;1
AL358781.1;2914
WSB2;4641
AL135901.1;0
GRIN1;3
SOX11;69
TYMS;1381
OR51G2;1
PXMP2;49
OR51A7;0
TCEANC;122
OR51T1;0
PNMA1;1255
OR51H1;0
TCIM;608
MAMSTR;32
TYMSOS;160
ANKLE2;4914
C8G;10
FUT2;25
OR51S1;0
OR7A15P;0
OR51F2;0
EFCAB5;27
GCNT4;130
TOB2P1;31
MUC20;212
THAP4;1405
OR51N1P;0
NFATC2IP;1122
LY6H;21
RPL7L1P11;2
FIBIN;188
FAM89B;75
SHMT1;4612
DPP7;3700
TRIM60;0
AP000679.1;1
SEC24C;4061
FMR1NB;0
SMCR8;2052
HCG4;42
MTHFR;1600
DEFB104B;0
C19orf18;32
DEAF1;1915
MTX3;728
TMEM80;608
SIX5;453
IFNW1;0
FBXO46;496
ZDHHC13;863
SLC38A9;256
ACER2;126
WDR73;1741
POLE;944
PHETA2;363
SCN4B;875
DSCAML1;526
RHOG;2333
EPS8L2;6209
ZDHHC22;1
IRAG1-AS1;52
ANO6;7347
ZBTB34;433
PRDM16-DT;8
FAM9B;2
CETN1;0
NUDT4B;0
FAM210A;742
OR2T35;0
TALDO1;2980
ULK1;2534
NAP1L4P1;6
OR14C36;0
RIMKLA;1651
CLVS1;809
OR2M7;0
RPS6KA3;1934
B3GNT8;59
PUS1;650
PCNPP5;2
CHD9;1674
OR2T12;0
SPACA4;0
OR2T33;2
GATD1;1609
OR2M1P;0
LINC01561;2
TRIM72;5
MAN1B1;2329
DEFB103B;0
DEFB4B;0
ENSAP3;0
KCNA3;59
OR2AJ1;0
FZD8;541
GJD4;0
FBXO39;16
CLDN22;280
KCNA2;15
TOP3A;770
CASKIN2;1430
OR7E125P;0
ZBTB38;3751
BEND2;0
C8orf31;71
DLGAP1-AS1;198
LINC00469;0
FLJ13224;10
RPL13AP3;7
CCDC71;465
C10orf71;0
AC024940.1;3
LRRN4CL;101
FLJ40194;446
TIMM22;802
HIC1;1669
PPFIA3;470
MAGEF1;795
UMODL1;0
OR7E8P;0
NINJ2-AS1;387
SAMD9L;1005
ZFAS1;977
UBE2U;1
AC006001.1;0
PAWR;1866
TGIF1;1840
MIEF2;738
NAP1L5;228
CBX3P1;0
AL161742.1;0
NIM1K;41
CD19;28
ERICH5;97
OR2T8;0
NR2C2;1741
GPR4;2621
ACOT4;78
OLIG3;1
CAVIN1;17609
OR2G3;0
ARIH2;1504
RBM44;43
ZBTB33;826
OR2G2;0
ZBED2;19
VCX2;0
IRX3;3427
ST8SIA3;2
RPRM;0
OR2B11;2
SLC25A22;483
RABEP2;825
NHLH2;0
C1orf167-AS1;2
ATOX1;1647
FAM187B;2
TBL1XR1;7306
SAMD12;506
CD163;2124
C18orf32;174
OR7E149P;0
GIMAP3P;2
PIDD1;481
AL355390.1;0
ZNF491;150
RPLP2;19014
HASPIN;23
JUN;7494
CSTF2T;1148
PGBD5;1109
C12orf54;3
GBA;1797
CASC2;218
ACAD9;1528
IL17RA;1876
PNPLA2;4109
MBOAT4;10
TEX44;0
AGTRAP;1622
CD163L1;101
SRRM3;49
THAP5;997
DEFB114;0
CRACR2B;481
SUMO4;4
MAGEB10;0
DNAJC28;45
OR4F4;0
NAALADL2;131
CD151;21039
AC011944.1;7
POLR2L;7271
FAM20C;2489
NECTIN3;668
SLC35G5;3
ANXA2R;152
AC105206.1;0
TMEM94;3043
FLII;4788
SOX12;1312
HNRNPA0;4703
FXNP2;0
AC025171.1;167
YIPF7;11
FAM87B;11
CDKN2AIPNLP1;0
RPS2P2;2
AL162595.1;471
MYOZ1;34
TMEM78;1
YWHAQP4;0
KCNJ10;17
TENM3-AS1;4
CHID1;2700
PCDHB9;64
ZNF620;100
ZNF518A;964
TMEM187;147
CACYBPP2;1
SVBP;520
ZNF619;140
CCDC184;44
AP3S1;2254
GRB2;5200
ZBTB41;833
UBE2N;3201
SPATA31C2;0
ARL6IP6;451
ZNF354C;333
CAPZA3;0
MAMDC4;245
CENPBD1;389
ODF3;3
BET1L;3509
RPS27;16270
RIC8A;3929
IMP3;2198
ASB8;1377
LCN15;0
ODF3B;727
DPY19L2;297
SPATA31E1;6
ZNRF3-AS1;6
C2orf73;21
GPR150;3
TSPYL6;2
LRRC75B;1763
DMAP1;1295
ADAMTSL1;43
CALHM5;460
IMPDH2;2217
ALS2CL;171
1,00 MLF;496
PRSS42P;3
NDUFAF3;1491
C2orf69;434
GRAMD1C;197
STAP2;1094
ULK4P3;1
TWF1P1;6
HTR3C;2
TSSK6;29
BOLA1;320
PDE4DIP;2169
DDX10;636
AL161668.1;0
GOLGA8Q;4
PPP1R42;11
NDUFV2;40
FAM27E5;0
GK4P;8
DALRD3;1787
ZNF114;201
FAR2P2;30
ZNF518B;499
AMER3;0
SPINK6;0
ZNF366;220
LCORL;420
PARD6G;549
ZNF454;27
SH2B1;1605
ZC3H12D;117
VN1R1;15
POGLUT3;2699
PLEC;12004
SH2D4B;10
RNF212;43
PRSS36;74
ZNF543;169
TMEM151B;4
GALNT11;5883
SLITRK1;0
C9orf62;1
FAM230I;1
WDR6;3198
PRM3;0
TNP2;0
SPAG11A;0
GEN1;466
TMPRSS9;109
AQP11;70
TMEM11;634
ZNF354B;333
KCNG2;2
SHISA3;85
OR2D3;0
CALML3;1
CALML5;0
ZFAND2A;738
PLEKHM3;621
ZNF223;21
HTR1A;0
CCDC185;0
FAM220A;467
DNAJC22;2219
NEUROG2;0
CEP295NL;10
BEND3;119
AC068473.1;0
NT5DC1;1008
RPS3AP5;13
TIMM23B-AGAP6;17
GLDC;259
COX14;787
LINC00314;0
H3P16;2
MCMDC2;690
TUBAL3;1
RPL10P16;56
P4HTM;972
UCN3;1
DTX3;391
KLHL11;164
NECAP1P1;0
AMBN;2
CTXN1;168
SLC25A20;403
CA8;36
CKS1BP6;0
CD28;150
EPM2AIP1;1008
ERBB4;42
MAF;5632
CTNNBIP1;685
OR6B3;0
DEFB125;0
GAPDHP29;0
PSAPL1;0
OTOS;0
GTPBP6;1703
GTPBP6;0
1,00 ERN;1079
GPR35;58
ACTG1P1;15
AC092656.1;2
C10orf53;1
PPIAP33;2
ARMC10P1;1
CSRNP3;137
ZNF713;41
PARP10;2510
DYNAP;0
SUZ12;1105
NSUN3;585
KCTD12;6223
DHFR2;293
AL450998.1;9
RPP25;169
GRINA;7229
C5orf64;12
GLULP4;0
THBD;1199
GP5;6
LMO7DN;1
COX5A;1928
STX19;0
ERFE;17
FAM219B;2122
H2BC2P;1
ZHX2;1512
CPN2;4
CPNE7;58
C5orf46;2264
CD300LB;66
GDPD4;12
RIIAD1;2
MPI;4434
ADORA2A-AS1;571
H1-8;4
TRIM73;5
OPLAH;690
TMEM52;30
TMEM139;1233
RNF186;89
AC114812.1;4
EFCAB13;130
MSC;670
APOLD1;3349
RFLNA;31
EXOSC4;391
DPY19L3;890
TAF7;3651
ZNF852;57
FOXE1;1
PFAS;982
HYI;2242
CYBC1;2899
TPRX1;0
LGALS7B;0
ZNF552;157
SMIM10L2A;677
GAK;2313
ZBTB7A;1451
TUFM;4432
ERICH3;47
RMI1;292
CTC1;1067
FBXO34;534
LINC00324;192
SELENOW;4791
EIF3K;4339
MRFAP1L1;1746
SNX18;1127
EXD1;1
AURKB;87
TAS1R2;0
C14orf39;2
MRFAP1;8208
C3orf38;529
KLHDC7A;1706
AC245177.1;0
TMEM107;367
NSA2P3;3
AP001885.1;5
RRS1;274
EXOC3L1;544
TRIML2;0
RCC2;4060
OR13D1;0
IGSF22;102
C9orf50;12
ZFP42;0
AC020907.1;16
CCDC89;122
TAAR3P;0
C9orf106;19
FAM133A;0
DPM3;339
C12orf42;5
CYC1;3168
PER1;2986
HTR1F;136
H3P47;1
TMTC2;770
HES7;1
FARSA;1262
SPTY2D1;873
AC073335.1;3
C10orf67;44
SAMD4B;3059
LINC00670;6
MTUS2-AS1;3
CYP11B2;0
GIMAP7;1267
ALOXE3;2
EDC3;785
TCAIM;781
RPS2P28;0
FUCA1;2813
PXT1;5
GGN;27
OR7E97P;0
HNRNPCL1;1
TMEM125;301
ZNF664;4726
SIGLECL1;0
CALR;54151
LINC00311;1
MAGED1;3409
GVQW3;289
LDLRAD3;734
CDH4;174
AL162457.1;0
SMCO3;18
RAD23A;3800
PCARE;0
GADD45GIP1;2610
MEIS3P1;144
DAND5;9
TMEM151A;2
PTPN11;4651
NSUN7;366
RTL3;1
FAM156B;3
WSCD1;913
RAB39A;43
CLK3;1853
AC008267.1;3
HLA-DQB1;9142
GATA2;494
ARID3B;233
HMGN2P46;52
TMEM31;7
PACS2;1978
OR4K11P;0
ELMOD2;1465
EGR3;539
CATSPERE;27
GPC5;15
VWA1;7753
LINC00174;561
DNAJB8;1
GEMIN4;595
HNRNPCL4;0
OR6W1P;0
IL6-AS1;6
FJX1;517
OR13C6P;0
SLC24A3-AS1;1
LINC01699;1
KLHL28;455
MKRN3;4
ZBTB18;1614
EEF1A1P27;2
OR9A2;0
C14orf28;124
ALOX12B;28
SLC17A8;0
EIF3J-DT;377
SHARPIN;1929
LBX2;150
DNHD1;368
SLITRK4;416
HTR1D;5
GCC1;2245
LSMEM2;242
NBPF17P;2
AP003471.1;5
RNF151;4
CIITA;3204
ZFPM1;122
ALOX15B;12
PLD6;189
GPHB5;0
GRM8;374
CDC42EP4;1136
DGKZP1;38
OR2AP1;0
OR6C4;0
ZBTB42;490
LACC1;390
1,00 MAF;3257
TPPP2;2
FCER1A;96
RPRML;1
14,00 ARL;11
LINC00305;1
OR6C2;0
WDR97;40
NLRP8;0
PCED1B;644
FLJ37453;99
APOBEC3B;42
SYCN;0
AC135776.1;1
PIPOX;293
ATP8B5P;4
FOXS1;323
ATOH7;25
CDH5;6271
LRRC3B;1
OR7E22P;0
FAM216B;0
MRGPRX4;0
PCBP1-AS1;11774
MYADM;7208
MRGPRX3;1
MROH1;832
SERTAD2;2030
PIK3CD-AS1;6
AKAP5;113
NKPD1;4
GIPC3;639
RNF227;317
CITED4;673
ABCA13;5
NLRP11;113
TIGD5;414
PDXDC1;3177
PHC1P1;30
C1orf194;6
ZNF154;188
R3HDM2;1326
B3GNT3;169
ITLN1;5
NRXN1;3
SEPHS2;2274
OR10A7;0
GPBAR1;30
ZNF784;211
ZNF648;1
C14orf119;1022
CCR8;8
LINC00652;33
GOLGA8J;0
BBS10;706
FIZ1;662
PUF60;2331
SSC5D;194
DCTPP1;1046
ZNF771;426
PPP1R14BP3;233
NAIPP2;26
TSHZ1;1330
PSTK;134
SPDYE7P;1
RPA3P1;0
SOCS4;671
ZADH2;873
AC093909.1;10
OR1E1;0
AC079741.1;0
ZNF48;396
OR1R1P;0
FAM71E2;0
C3orf80;40
NKX2-6;0
TMEM150B;47
LINC02870;2
OR3A4P;0
ANKRD18A;0
WFDC11;0
TMEM86B;48
OR3A1;2
SEPTIN1;424
TRNAU1AP;738
EXOC3;5212
ACER2P1;0
TDRD6;43
C12orf40;11
CSNK1A1L;0
ACTA2-AS1;13670
HMGN2P9;0
XIAPP3;1
LYNX1;350
RPS12P23;2
TH;0
FAR2P1;0
MED14;1781
FAHD1;1524
HMGB1P14;1
TDRP;1234
RCC1;940
WFDC9;0
MYLPF;9
F2;39
FO393411.1;11
FAM71C;2
TPT1P10;2
PRKRA;1291
HERC2P3;39
NACAP2;0
ZNRF2;454
RRH;7
SLC9A4;0
ZNF816;220
PRNT;0
FGD6;1381
ADGRD2;0
GPR139;1
LINC01869;2
CNEP1R1P1;0
PLD5;2
OAZ2;5740
WFDC10A;0
PNPLA1;32
ALX1;3
CCDC43;682
KCTD4;80
MEIOC;269
FZD2;269
TIGD2;174
ITPRID1;2
HCLS1;3939
MTURN;614
ZNF609;1398
PAK2;3557
CCDC66;280
DEFB124;23
EMC3-AS1;51
KRTAP9-7;0
ATP5F1EP2;6
MCFD2;5593
OR10AA1P;0
LINC00304;3
HARBI1;215
DEFB123;0
C11orf71;300
CYP8B1;288
OR6K6;0
OR6K4P;0
TPRXL;0
SERTM1;4
GAS1;87
ARHGAP45;1878
AC022148.1;7
OR10Q1;1
ZNF571;195
GLIPR1L2;109
DEFB119;0
MIGA1;1253
KCNE1;3
PRR26;278
NRIP1;2124
ZSCAN4;7
BHLHA15;193
RNF182;13
C9orf139;38
TSPYL5;768
FUT7;14
H2AC6;446
EIF2S3B;4
SRP9P1;3
SKIDA1;58
H2BC4;27
ZBTB12BP;11
MB21D2;378
GSX2;1
SSTR2;365
ZNF594;162
PCGF5;2484
SLC47A2;17
PRF1;716
OR2A4;76
MAB21L1;11
RPL21P8;1
VN1R3;0
YOD1;400
EXOC5P1;0
TMEM64;1430
C3orf22;5
OR10K2;0
LINC02363;14
OR5AZ1P;0
CHRM4;4
OR51A9P;2
SHISA2;15
S1PR5;183
CLRN3;1937
SMG1P3;20
GPR157;284
PIPSL;11
CHST13;246
WDFY3-AS2;231
OR7E129P;0
AGTR2;0
SLC36A4;775
ZDHHC20;1607
ANKRD30B;1
OR51E1;619
ZFP3;483
ARSJ;731
AL157366.1;0
HOXC9;204
MAP3K15;312
PPA1;2869
HOXC10;848
PSMG4;745
BHLHE22;45
MAP6D1;8
CSNK1G2-AS1;7
ZNF443;124
LINC01559;6
PDIA3P1;135
LINC01555;1
CXCR2;19
DEFB112;0
GREM2;3
C11orf42;14
SSR4;5703
CAPS2;347
ZNF792;273
CUEDC1;823
SCRIB;1244
KCTD2;2712
D2HGDH;598
OR52B1P;0
TTTY11;0
OR56B3P;0
OXTR;88
CMTR2;827
OR56B4;3
FAM83H;1277
OR7E18P;0
GPR62;6
OR56A1;0
ZNF572;54
ST20;27
PITPNB;1760
TCEAL8;1341
OR52E4;0
LRRC57;432
OR52N2;1
MRPL14;770
GPR137C;48
C1orf105;2
OR52N1;0
BBS12;300
ZFP82;285
OR52N5;0
LSMEM1;18
OR56B2P;0
NQO1;558
OR56B1;2
AEN;1196
FKRP;567
TRAPPC5;11
RPH3AL;346
SLC25A42;561
FCRL6;165
METTL23;362
SLC26A11;474
HIGD1A;624
CHRM2;1
OR52N4;15
MAPK15;354
EHMT1;969
ADIPOQ;1
LINC02878;14
ENTR1P2;0
F2R;3859
OR52P1P;2
AC004832.1;6
HLA-V;140
ZNF707;296
MUC16;10
NPM1;16099
FER1L6-AS1;0
PJA1;576
DHTKD1;845
PENK;1
H2BU2P;0
HECW1-IT1;0
OR8G2P;0
C4orf50;16
H2AW;13
ZNF746;731
POLR2A;7422
DLSTP1;28
TMEM132C;2
SLC25A41;15
MTHFD2P7;1
TLCD5;303
OR5AK2;1
FRAT2;199
OR5AK3P;0
TMEM102;200
TMEM132E;26
OR5G1P;0
