symbol;value
ZDHHC7;1
CIBAR2;0
C7orf31;2
TMPRSS11D;22
JAZF1;56
CMIP;5
SPHKAP;0
KCNJ16;6
PID1;0
TRIP12;7
FBXO36;3
CEBPG;0
KCTD15;1
ZNF599;0
MCOLN2;0
LGI4;3
DDAH1;12
SREK1;63
CHD1;14
CLCA3P;0
ANKFN1;1
DGKE;2
HS2ST1;0
MSI2;10
CACNA2D1;3
ZUP1;0
HS3ST3A1;1
GDPD1;0
NUS1;1
SEMA3D;0
PPP2R5E;1
ASB17;6
GRAP;110
SLC5A10;253
AK5;5
CABYR;24
IMPACT;2
ANKRD29;1
SDHAF4;0
CHST9;0
THY1;8
DNAAF1;42
C16orf74;0
TBCEL;1
JPH3;3
ANKH;248
OTULIN;0
UBASH3B;0
ROBO4;3
ROBO3;11
PANX3;0
TBRG1;51
NRGN;0
RETREG1;13
CDH12;4
GPR15;0
TOMM70;46
ABI3BP;35
ANGPT1;2
CYP4Z2P;0
PITPNC1;8
CC2D1B;81
CERS3;1
PRKCA;1
LRRK1;17
CEP112;1
GAL3ST2;3
ABCA9;0
ABCA6;0
ABCA10;0
ABCA5;0
ENPP3;5
C4orf19;16
UCHL1;0
MIA3;123
DISP1;3
TNIK;4
TDH;0
FAM167A;0
NEIL2;8
PGM5;19
WNT3A;5
OBSCN;425
LONRF1;2
TRIM11;0
ENAH;33
PPP1R3A;1
CCSAP;34
ASZ1;0
SH3RF1;0
GBP5;20
BUB3;0
GPR26;3
CCDC173;7
MMP21;48
C10orf90;0
DIPK1A;47
ATP5MC3;1
CNTNAP3B;0
MAGED4;0
SRSF12;24
PDLIM3;7
SORBS2;4
ELOC;0
LY96;0
CEP170P1;0
PSMA8;0
TMSB4Y;0
CXADR;3
BTG3;27
C21orf91;3
CHODL;1
TMPRSS15;0
NCAM2;2
L3MBTL4;1
PDE1C;0
RABGEF1;151
MRPL39;3
JAM2;9
ATP5PF;114
GABPA;264
ADAMTS1;15
ADAMTS5;5
TSEN2;1
SLFN13;4
WNT7A;0
XPC;6
CCDC174;0
FGD5;3
FLCN;5
DPH3;1
OXNAD1;46
PLCL2;1
CXXC1;2
SKA1;0
PPP4R1;4
APCDD1;0
PIEZO2;2
CCDC144B;0
MPPE1;24
CCDC144CP;0
USP43;11
RAB6B;18
EME1;150
EPHB1;0
ACSS1;1
ANKRD40;4
ZNF18;0
CA10;0
VOPP1;0
SEPTIN14;1
APOOL;0
2,00 DKK;0
CYP2U1;3
RSPH10B;37
FBXL18;3
CNTNAP5;1
PROM2;0
UNC93B2;0
AK9;1
ODF1;0
KLF10;2
PTPRN2;0
AZIN1;10
ATP6V1C1;5
PIP4P2;0
OTUD6B;0
CDK19;7
GTF3C6;3
TTC39B;0
AGPAT5;0
MMS19;123
OR4K1;0
PI4K2A;4
MARVELD1;0
ZFYVE27;0
GOLGA7B;3
GPR78;1
TRMT44;8
SLC25A28;1
HSPA13;0
SAMSN1;0
USP25;0
GRAMD2B;3
ZCCHC10;0
C16orf87;1
MOV10;5
RHOC;11
PPM1J;3
DBI;2
SLC16A1;25
HEATR3;1
TRIM74;0
NIFK;6
OXA1L;7
SLC7A7;13
MAGEC1;0
LARP1;22
CNOT8;2
GRIA1;1
LRGUK;0
SETD9;3
MIER3;9
NUP205;1
ZKSCAN2;1
C9orf85;0
XAGE2;0
PIK3AP1;3
RBM45;0
TTN;2021
VSIG4;2
PDIA4;8
KDM8;11
PDZD9;12
OTOA;0
KCTD18;6
FAM126B;27
FLACC1;4
C2CD6;14
TMEM237;5
FZD7;0
SPAG17;100
DEPTOR;1
FMN2;0
RNF20;6
CYLC2;0
PPARGC1B;1
ELMO1;0
SLC26A2;13
11,00 LSM;0
MED7;0
SAXO1;0
RRAGA;2
SLC24A2;0
TRIM42;0
PXYLP1;0
ADCY8;1
RASA2;0
RMND1;17
RAET1L;0
SLA;8
TMBIM4;12
VBP1;0
RAB39B;4
CLIC2;0
AFF2;6
MICU3;2
GRIP1;21
VPS37A;0
KIF5A;286
NAT2;0
MAGEA8;0
PSD3;0
CARNMT1;3
MCU;0
MIDEAS;7
CFAP70;13
GNA14;7
FAM161B;463
GNAQ;2
WIF1;0
UGT2B4;1
GPR61;4
MMP16;0
ADK;2
KCNMA1;8
BATF;0
DCK;1
ADAMTS3;0
ALX3;59
DPY19L4;1
NDUFAF6;5
DRAM2;12
C8orf37;2
PPEF2;12
CFAP161;2
ADAMTSL3;0
ART3;0
SLC28A1;0
WHAMM;7
CXCL13;0
N6AMT1;0
RWDD2B;4
USP16;7
CCT8;14
MAP3K7CL;3
NAA11;4
BACH1;5
CLDN17;0
CLDN8;0
TSPAN7;1
TIAM1;0
SCAF4;3
RPGR;0
CDK20;0
PCGF6;0
ANKRD9;11
SFR1;0
SORCS3;0
SFXN2;0
ATP5MPL;0
FUT6;7
TDRD9;6
FGF18;0
PCDH1;1
SH3RF2;3
GDF6;0
UQCRB;1
MTERF3;1
PTDSS1;2
PPP2R2B;0
RPL30;28
KCNS2;5
FAM122C;3
SUPV3L1;0
FAM122B;4
EEF1A1;122
FBXO43;0
HKDC1;2
HK1;4
TYSND1;2
PHF6;1
CD109;1
LRFN2;0
NODAL;6
PRG3;0
UBE2L6;4
ZDHHC5;15
MED19;6
ZFAND3;4
NPTN;4
KAT6B;5
SAMD8;3
RAB11FIP1;3
UNC5D;1
GLYATL2;0
UTP14A;1
AIFM1;9
MAPK13;3
BAG4;17
MS4A1;0
IGKV1OR-2;0
TBC1D31;158
NTAQ1;0
ATAD2;1
FBXO32;3
NSMCE2;7
ZNF689;13
PRR14;8
FBRS;0
FRRS1;5
PHKG2;18
MFSD14A;0
SASS6;5
COX6A2;6
ITGAD;0
ADGRG4;0
ZIC3;0
MALSU1;16
VPS8;3
GALK2;6
LHFPL4;0
B3GNT7;0
MPV17L;0
BUB1B;1
PDE6D;20
EIF4A2;15
BRPF1;3
RPUSD3;5
SST;1
TATDN2;2
GHRL;41
SEC13;42
CIBAR1P1;0
EXOG;1
NTAN1;7
SHCBP1L;0
NMNAT2;0
ZFYVE9;30
ATP2B2;1
LYZL4;0
SLC6A1;0
SMG1;6
FCHO2;18
RBPMS;36
TMEM171;0
KLHL40;0
C8A;0
TIMP4;0
SYN2;14
NRG1;2
ODR4;1
CPT2;55
NECAP2;31
LRP8;5
CDCP2;0
PAXIP1;193
STEAP2;3
SSBP3;3
HTR5A;0
CLDN12;0
MMP14;6
FZD1;144
GATAD1;3
SUSD3;0
ZFHX2-AS1;4
TMED6;15
CLEC18A;0
DHRS4;58
C1orf158;0
CLEC18C;15
ARMC12;0
DDX19B;18
ST3GAL2;45
FCSK;15
IL34;0
DHRS1;44
CACNA1D;102
ARSL;0
KIT;0
HYDIN;1
AASDH;2
ZNF19;1
CACNA2D3;1
RNF111;0
CCNB2;3
FAM81A;34
MYO1E;8
APPL1;3
PWWP3B;0
AFAP1L1;2
TSC22D3;13
VPS26C;25
DYRK1A;3
KCNJ6;0
KCNJ15;2
ERG;0
ETS2;3
TSPAN18;17
LCA5L;31
SLC35B2;8
TMEM164;1
MX1;4
CREB3L1;1
C2CD2;0
TAB3;0
SLC38A10;21
C9orf43;122
PALM2AKAP2;5
ZNF618;0
DGKI;0
TMEM268;3
SVOPL;0
SNX22;4433
UBN2;0
BRAF;53
SLC34A2;7
ACAN;4
PSMG3;13
CABP1;1
WDR19;1
SLC37A3;34
AP3S2;2
FMNL2;45
GAREM2;3
SPPL3;0
DPYSL5;0
DRC1;1
RAB28;1
PRXL2B;1
TNFRSF14;55
PANK4;2
CIB4;0
MEGF11;54
C12orf43;237
PEX10;512
RER1;343
RADIL;0
SKI;9
WIPI2;5
SSX8P;0
LDLRAP1;0
AGAP1;6
KRTCAP3;28
ANKRD61;22
PAFAH2;0
EXTL1;4
SLC30A2;0
BABAM2;65
TRIM63;0
CFAP251;6
MRPL17;0
DUSP2;6
GRHL3;3
UBXN11;653
NLRP14;0
PTPDC1;0
GALNT14;8
NCK1;1
HPD;4
RHPN1;0
TPRG1L;1
LRRC43;0
PRXL2C;0
XDH;1
XKR8;4
CNNM4;4
EYA3;5
DZIP1L;3
TMSB15A;0
FANCC;93
MRAS;2
WASF2;6
ABHD3;1
ESYT3;23
FAIM;3
TENT5B;0
CLSTN2;5
COLEC12;0
RNF207;15
CUL4B;5
GPR153;0
SLC13A3;0
GPRASP2;0
RHBDL2;13
AUTS2;5
SHROOM4;0
H2BC5;5
CDC25C;20
H4C8;3
MITD1;79
EIF5B;118
RIBC1;0
TMSB15B;1
CATIP;11
CNOT11;21
KCNB1;9
TSPAN33;0
NRG2;4
AHCYL2;1
B4GALT5;0
CD1D;0
CD1A;0
SPATA2;0
CD1C;0
SNX29P1;0
FAM86C1P;7
CD1B;0
DNAH3;11
CD1E;0
HMHB1;0
CPA2;0
NCF1;2
CPA5;2
TSR2;14
PPP1R9A;0
ZC3H18;18
ZFAND2B;8
POM121L2;0
GDPD5;0
DYNC1I1;0
PFKFB1;0
ALAS2;5
TMED4;24
PPP1R15B;39
COPG2;5
EMSY;2
PAGE5;0
GPAT4;0
PKD1L1;1
ZSCAN12;1
TAGLN2;8
ELK4;60
SLAMF8;20
SLC45A3;0
DUSP23;0
RNF166;5
OR10J6P;0
NBL1;11
HTR6;13
ITLN2;0
F11R;3
USF1;3
PLA2G2F;0
SPATA2L;6
NIT1;236
DEDD;83
ZNF276;60
NPM2;1
EDA;0
FGF17;0
VWA5B1;0
CDA;0
PINK1;139
B4GALT3;10
DMTN;1
ADAMTS4;8
FAM160B2;55
NDUFS2;7
SLC5A11;0
FCER1G;1
APOA2;1
TOMM40L;0
MPZ;0
WFDC8;0
CCAR2;305
WNT9B;0
CACHD1;0
CDC42SE2;20
RAPGEF6;2
EPB41;78
MIS18A;0
ALG8;0
FBXW5;11
CFAP298;2
SYNJ1;0
PAXBP1;24
IFNAR2;7
MRPL10;2
IFNGR2;20
GART;14
SON;12
DONSON;505
SV2A;0
LAD1;1
STC1;11
TNNI1;1
CSRP1;2
PRAC1;0
HOXB13;0
ATP5POP1;0
C1QC;22
KCNE2;3
ATP5MC1;8
RCAN1;6
UBE2Z;3
CIART;0
SNF8;244
CLIC6;0
CCDC24;1
RUNX1;1
IGF2BP1;0
GIP;0
CBR1;1
CBR3;14
AC005041.1;0
TUBBP5;0
GJD2;1
ACTC1;0
MORC3;6
CHAF1B;0
CLDN14;0
SIM2;17
HLCS;0
GOLGA6A;0
SCUBE1;1
ARHGAP27;0
ADPGK;15
PTMS;34
PLA2G4D;0
PADI4;0
ADIPOR1;5
CYB5R1;0
PSMD4;5
ATP13A2;0
M1AP;3
PSMB4;16
IRX6;0
BTG2;0
CES5A;0
HK2;43
C1R;1
CELF3;11
ALDH4A1;0
STARD9;1
THEM4;4
TCHH;0
LCE2B;0
UBR1;2
AMFR;0
MED8;5
TGM7;0
RGL4;274
SPRR2G;0
PGLYRP3;0
ISL2;0
RSPRY1;1
CCDC17;0
GPBP1L1;3
NAE1;2
TMEM69;24
ADGRG5;14
DRC7;3
ACE;1
TEPP;0
UROC1;0
EFCAB14;3
SPON2;1
CHCHD6;0
CTBP1;32
LRRC36;0
ANKRD18CP;0
TPPP3;1
ZDHHC1;0
ATP6V0D1;1
AGRP;4
ZFYVE28;6
CARMIL2;9
C16orf86;9
PIP;0
FAM131B;0
RGS12;15
PSKH1;13
ZYX;3
ABR;18
TCAF2P1;23
LYPD5;1
CCDC117;0
ZNF230;0
CCDC107;17
ZNF222;0
2,00 NPR;7
ZNF890P;0
ZNF221;0
ZNF233;43
ZNF235;176
GNE;29
TNFRSF13C;0
OR3A3;0
ARHGAP35;2
PTGIR;2
CALM3;15
DFFA;3
CCDC28B;23
IQCC;35
TMEM234;3
BSDC1;9
ZBTB8A;6
ATAD3B;0
SSU72;1
UBE2J2;1
ZNF362;1
FNDC5;4
CPAMD8;75
NR2F6;2
ANKLE1;0
CCDC58;1
VMA21;7
KALRN;20
CILP2;0
FAM86C2P;0
ABCG1;8
TFF3;0
TFF2;0
TFF1;0
TMPRSS3;2
UBASH3A;1
RSPH1;0
SLC37A1;195
PDE9A;0
WDR4;0
NDUFV3;3
PKNOX1;0
CBS;0
U2AF1;0
CRYAA;0
HSF2BP;0
RRP1B;2
PDXK;5
G6PD;2
CSTB;6
RRP1;3
AGPAT3;1
TRAPPC10;2
GAB3;1
GATD3A;1
ICOSLG;2
AIRE;1
CFAP410;128
ZNF66;0
LRRC3;0
ITGB2;10
FAM207A;2
RALGDS;1
FTCD;0
SPATC1L;0
LSS;0
VAV2;5
MCM3AP;17
C21orf58;1
PCNT;17
DIP2A;4
S100B;0
PRMT2;2
CLDND2;3
ZNF208;0
ADAMTS13;3
CACFD1;5
SLC2A6;5
ZNF761;2
FCN2;0
C9orf116;12
LCN1;0
ZNF714;0
GPSM1;1
C19orf47;1
HIPK4;2
CFAP157;122
TOR2A;4
ST6GALNAC6;1
SHKBP1;1
RDH13;12
ZER1;1
ZDHHC12;4
PKN3;24
SPTBN4;0
BRSK1;5
COX6B2;0
TMEM190;1
NLRP4;0
PLPP7;0
TAOK1;24
MED27;0
DEDD2;2
SIK3;3
MPZL3;0
JAML;0
NEK8;2
TLCD1;16
PCSK7;695
SAFB;9
CD3G;1
S100A1;55
CHTOP;20
CXCR5;106
ZBTB7B;7
FLAD1;5
SHC1;30
VPS11;2
NLRX1;0
ADAR;3
IL6R;3
UBE2Q1;3
CHRNB2;11
CRTC2;5
ANO10;0
FDPS;20
RUSC1;17
GBAP1;1
FAM189B;2
PAQR6;1
PMF1;0
SLC25A44;4
LMNA;5
CCR5;7
NBEAL2;1
CCDC12;7
PTH1R;3
UBQLN4;1
MYL3;0
PPP1R35;18
GPATCH4;30
LRRC71;3
FCRL3;0
AZGP1;0
FGFR4;3
CYP3A4;1
CYP3A7;0
NACC1;1
CYP11B1;0
HK3;1
LY6K;5
IER2;6
ZNF394;116
CPSF4;18
LY6E;41
VPS28;4
TONSL;11
PTGER1;0
PWWP3A;8
RECQL4;37
LRRC14;30
ZNF333;40
COL26A1;0
PPP1R16A;5
FOXH1;70
ORAI2;50
ALKBH4;10
CCDC105;0
SH2B2;5
MRNIP;3853
SQSTM1;361
MGAT4B;48
RPL8;10
MAML1;0
PGLYRP2;1
LRWD1;14
FBXL13;38
NAPEPLD;289
SCGB3A1;2
PSMC2;4
CELF5;0
MFSD12;80
AC008132.1;1
AC007663.1;1
USP41;0
TUBA3FP;3
YDJC;8
CCDC116;0
DVL3;6
AP2M1;2
ABCF3;0
PCYT1A;105
FBXO27;1
DMKN;1
U2AF1L4;0
BDH1;4
NPHS1;1
THAP8;0
COX7A1;4
ZNF382;9
LRRC56;0
PLXDC1;9
PGAP3;0
IKZF3;4
GRIN2C;11
FDXR;0
SAP30BP;4
ACOX1;4
PRPSAP1;3
CYGB;0
SRSF2;42
ZNF577;9
TMEM143;0
KLHL10;6
KASH5;0
HCRT;0
ALDH16A1;0
DCD;0
ITGA5;0
SIGLEC11;0
ZNF385A;2
SIGLEC16;20
MPP3;0
CD300LG;0
IZUMO2;0
NAGS;5
12,00 LSM;0
ASB16;59
EMC10;0
JOSD2;1
SHANK1;2
FAM171A2;0
DBF4B;1
PLCD3;5
FMNL3;130
AQP5;0
RACGAP1;0
OR7G1;0
LARP4;4
TAMALIN;0
RAVER1;0
KRT84;0
KRT82;0
SYCE2;24
SPC24;13
IP6K3;0
LEMD2;1
ALOX15;0
TREML1;0
ADCY10P1;1
ZNF653;0
MED11;10
CXCL16;67
SCIMP;78
RNASEK-C17orf49;0
BCL6B;1
ASGR2;0
TNFSF13;1
SENP3;1
FGF11;0
EIF4A1;2
RPL26;36
CCDC42;0
POLR3K;0
SNRNP25;0
PRR35;0
WDR90;17
JMJD8;1082
CCDC78;25
MSLNL;0
SSTR5;0
SPSB3;61
MEIOB;26
HS3ST6;5
TEDC2;1
CCNF;3
TBC1D24;129
AMDHD2;1
NTN3;0
BICDL2;31
PAQR4;8
FLYWCH2;0
ZG16B;0
ZNF75A;4
ADCY9;10
SHANK2;4
CLPB;0
NEU3;0
CYB561A3;29
PPP1R32;0
ASRGL1;2
GNG3;23
UBXN1;3
LBHD1;229
TTC9C;2
TAF6L;33
NXF1;11
STX5;4
SLC25A45;7
RPL29;15
ITIH3;2
SYVN1;137
ZFPL1;1
RPS6KA4;0
LRP5;0
TPCN2;2
FGF19;0
CYP4A22;3
PDZK1IP1;4
TAL1;0
CMPK1;6
BEND5;0
ELAVL4;1
COA7;5
ZYG11B;0
SLC1A7;2
CZIB;43
MAGOH;2
ACOT11;66
FAM151A;36
PARS2;0
LEXM;0
BSND;0
USP24;3
PLPP3;16
NOL9;2
PRKAA2;1
KLHL21;1
ZSWIM5;9
GMEB1;1
SLC45A1;1
SELENON;9
AK4;1
JAK1;8
RAVER2;11
CTRC;0
LZIC;1
RBP7;0
KNCN;0
FBLIM1;9
TMEM82;0
SLC25A34;0
AKR7A3;1
DRAXIN;0
PDPN;0
LRRC38;0
DHRS3;2
MATN1;30
LAPTM5;6
SDC3;3
PEF1;3
SYNC;1223
RBBP4;34
KIAA1522;8
TSSK3;40
TMCO4;19
UBXN10;1
CAMK2N1;4
ALPL;2
WNT4;8
TTLL10;1
SCNN1D;0
MXRA8;38
FAAP20;178
MEGF6;8
CCDC27;39
IL23R;0
DIRAS3;3
C1orf87;0
NFIA;5
OMA1;3
MYSM1;18
TM2D1;0
USP1;10
FUBP1;9
NEXN;26
DNAJB4;1
ADGRL4;1
LRRIQ3;0
LRRC53;4
TYW3;0
LHX8;0
SNX7;1
B3GALT2;59
NTNG1;0
FAM102B;6
HENMT1;2
AKNAD1;0
C1orf52;0
DNAI3;3
GBP2;27
ATXN7L2;1
GBP4;21
ZNF326;0
HFM1;0
BRINP3;0
GFI1;4
LSP1P3;0
KCNT2;1
AGL;1
VCAM1;19
EXTL2;3
SLC30A7;3
DNAJA1P5;0
ZNF281;0
ARPC5;8
CADM3;8
NLRP3;0
ZNF496;8
TRIM58;0
SLAMF9;0
OR2M5;0
KCNJ9;8
IGSF8;0
DDR2;2
PEA15;6
PEX19;0
NCSTN;0
VANGL2;0
SLAMF6;0
OLFML2B;1
FCRLB;3
FCGR3B;1
SLC9C2;0
KLHDC9;3
C1orf74;135
LMX1A;0
LRRC52;2
FLVCR1;0
FAM71A;1
ATF3;6
RBM15;18
DENND2D;17
AXDND1;0
TDRD5;0
IER5;3
SNED1;150
BPNT1;0
SPATA17;0
C1orf115;3
BROX;6
NBPF20;0
ACP6;2
MT2P1;0
WDR64;6
KIF26B;12
TFB2M;1
CNST;3
PPP1R21;3
KLHDC8A;0
PM20D1;10
PKDCC;0
OXER1;3
HAAO;17
B3GALNT2;119
C1orf147;12
MAPKAPK2;1
IL20;0
IL24;21
FCMR;0
PIGR;0
FCAMR;0
CAPN2;22
MRPL55;0
OBSCN-AS1;28
WDR26;16
REL;8
PUS10;33
PEX13;6
KIAA1841;1
TRIM17;24
RFTN2;9
DISC1;0
LINC01931;13
CAPN13;0
LRRTM1;0
MEMO1;2
DPY30;2
TYW5;32
MAIP1;0
KCNF1;0
SLC66A3;8
ARL5A;0
LRATD1;0
KCNJ3;10
NEUROD1;0
CLHC1;11
PRORSD1P;8
FRZB;1
DUSP19;0
CFAP36;30
NUP35;0
CCDC138;0
ZSWIM2;1
FBXO41;5
ALMS1P1;1578
ACTG2;0
WDCP;0
SMC6;3
VSNL1;4
CCDC74A;0
H3-3A;1
ANKRD30BL;3
COQ8A;0
SLC16A14;9
TEKT4;0
EN1;0
SGCB;1
SPATA18;0
NOSTRIN;2
CFAP221;0
CCDC140;0
SGPP2;13
INHBB;3
XIRP2;0
BBS5;1
BIRC8;0
SMARCAD1;4
HPGDS;1
PDLIM5;3
PDHA2;4
STPG2;1
NEURL3;1
RPRD2;3
ANKRD23;97
CTSS;9
MSX1;3
PACRGL;321
BNIPL;2
C1QTNF7;121
TNFAIP8L2;2
LYSMD1;8
SCNM1;2
TMOD4;1
VPS72;1
ERCC3;0
RNF149;4
IWS1;1
BOLA3;1
CDC42EP3;16
S100A11;3
LCE3D;0
SMCP;0
IVL;1
SPRR3;0
DHX57;0
SPRR2D;0
BMP10;2
PGLYRP4;0
ARHGAP25;1
S100A9;0
S100A12;0
TGFA;3
TDRD10;6
CCNYL1;55
FZD5;2
CRYGC;0
DCAF16;0
C1orf189;0
NPPC;0
GNPDA2;121
ALPP;0
GABRG1;2
ALPG;0
GABRB1;0
PAQR3;1504
NIPAL1;21
ALPI;0
ANTXR2;11
HELQ;0
MRPS18C;551
CGGBP1;32
ABRAXAS1;289
GPR155;14
DAPL1;0
PMVK;0
PBXIP1;16
CLDN1;3
PYGO2;13
HIPK1;0
LENEP;2
DCST2;8
DCST1;6
COL6A3;4
INAVA;0
LINC01116;20
YY1AP1;20
KBTBD8;0
TAFA4;0
EOGT;0
LMOD3;27
NAXE;12
POGLUT1;1
SLC22A15;0
CCKAR;0
IGFN1;0
ATP1A1;61
SLC15A2;2
EIF4E3;1
PROK2;0
TEX55;2
LRRC58;1
FSTL1;5
LMOD1;4
ELF3;6
PDCL2;0
TMEM183A;3
TMEM169;0
IGFBP7;215
TRIM46;1
KRTCAP2;1
CXCR1;0
ARPC2;10
TSACC;4
CCT3;2
TMEM79;276
SSR2;4
RNF25;1
STK36;0
ADORA1;0
NEK10;0
CCDC141;5
FEV;0
CRYBA2;0
IHH;0
CIP2A;23
EOMES;2
CWC22;7
AZI2;16
TGFBR2;2
RETNLB;0
ANKZF1;33
HDAC11;0
FCRL4;0
TRAT1;0
FBLN2;2
GLB1L;20
STT3B;2
CHCHD4;1
DPPA2;0
NFASC;7
FCRL1;0
SGO2;13
SERPINI1;0
CLASP2;2
SUCLG1;2
NUAK2;0
SPTA1;1
PRKCI;0
MNDA;2
PYHIN1;2
IFI16;6
AIM2;2
EFHB;0
EIF5A2;2
SLC2A2;1
RPL22L1;1
FABP1;2
PPM1L;23
ICA1L;28
SNHG16;3
CTLA4;2
ICOS;0
RYBP;0
PPP4R2;8
CD200R1;0
GTPBP8;6
NEPRO;212
SPICE1;0
FAM86KP;0
CCDC191;7
CADPS;1
NKX6-1;0
CDS1;6
WDFY3;7
COX18;0
PTPN13;0
SYNPR;0
ALB;1
C3orf49;4
C4orf36;0
THOC7;0
ATXN7;9
PSMD6;57
PRICKLE2;2
ADAMTS9;167
PPM1K;0
ERICH6;4
CLRN1;1
GMPS;3
TIPARP;10
CCNL1;27
PTX3;0
HESX1;0
DCLK3;0
SLMAP;9
RPL9;24
SMIM14;15
RPP14;1
ABHD6;0
DNASE1L3;0
CFAP20DC;0
RBM47;11
APBB2;27
IL17RE;3
IL17RC;26
CRELD1;6
PRRT3;7
FANCD2OS;25
PCOLCE2;0
U2SURP;5
MTMR14;0
TTC14;0
CXCL3;0
CXCL5;0
PPBP;0
PF4;0
MTHFD2L;0
CXCL1;1
RCHY1;14
PLSCR2;0
CCDC158;6
CPA3;0
GYG1;568
HPS3;79
TM4SF18;1
TOPBP1;2
RYK;0
SNRK;18
TCF23;0
DNAJC5G;0
UCN;0
ZNF513;17
SLC4A1AP;77
PLB1;3
SPDYA;127
KIAA1143;1
KIF15;0
TGM4;3
WDR43;5
ZDHHC3;1
CDCP1;10
CLEC3B;1
SLC6A20;0
LZTFL1;0
FYCO1;6
CCR1;1
RTP3;0
LRRC2;0
ELP6;0
FBXO40;6
DTX3L;1
ZNF148;2
NMNAT3;11
SMIM12;0
ZMYM6;2
TPRA1;0
YEATS2;2
GRIK3;2
ZC3H12A;7
MEAF6;0
SNIP1;2
DNALI1;26
POLR2H;0
KLF15;0
CFAP100;11
CAMK2N2;2
LIPH;1
TMEM41A;81
RPN1;8
SENP2;1
HEYL;1
IFT122;0
RHO;0
IGF2BP2-AS1;0
RFC4;23
RPL39L;0
BAP1;21
TKT;0
PRKCD;0
RFT1;0
SFMBT1;1
GNL3;10
PBRM1;11
UVSSA;3
TASOR;25
ARHGEF3;3
SLBP;1
LRPAP1;5
ZDHHC19;1
SLC51A;212
UBXN7;5
RNF168;3
PIGX;3
MELTF;11
OTOP1;0
S100P;1
ABLIM2;1
EXO5;0
CLDN19;2
C1orf50;1
ERMAP;32
ZNF691;0
AIMP1;77
SGMS2;6
METAP1;7
DNAJB14;6
H2AZ1;0
EMCN;2
SLC9B1;396
SLC9B2;2
BDH2;5
PGRMC2;19
CDC25A;0
CAMP;0
ZNF589;5
FBXW12;0
PLXNB1;0
CCDC51;1
ATRIP;17
SHISA5;2
SPRY1;0
BSN;6
APEH;12
INTU;0
RNF123;97
HSPA4L;18
MFSD8;9
ABHD18;3
CAMKV;0
MON1A;5
MST1R;0
RAD54L2;1
TEX264;3
GRM2;0
DUSP7;2
POC1A;0
PPM1M;10
ETNPPL;0
WDR82;7
PITX2;5
C4orf3;3
PRSS12;32
NDST3;2
HMGB2;4
SAP30;5
SCRG1;229
HAND2;0
MAD2L1;1
ANXA5;26
TMEM155;2
ADAD1;0
MAP9;1
GUCY1A1;4
FBXO8;12
CEP44;4
HPGD;2
ASB5;0
C4orf45;9
TMEM144;0
GASK1B;10
NPY1R;0
NPY5R;5
NAA15;25
IL15;2
FAM160A1;4
ARFIP1;2
ICE1;1
HHIP;17
ANAPC10;122
ABCE1;2
OTUD4;386
6,00 LSM;2
TMEM184C;44
PRMT9;4
ITGA2;56
MOCS2;18
SLC45A2;0
EDIL3;16
TMEM161B;22
ELOVL7;0
NDUFAF2;63
ZNF474;0
LMBRD2;1
RANBP3L;3
NIPBL;16
RNF180;3
ADGRV1;56
SLC25A46;2
STARD4;1
PGGT1B;4
F2RL2;10
CCDC112;0
ANKRD33B;8
CMBL;10
C5orf63;0
PRRC1;0
F2RL1;0
AGGF1;4
WDR41;6
PRDM9;0
NDUFS4;3
SCGB3A2;5
SPINK1;0
HTR4;3
ESM1;3
GRPEL2;5
CDC20B;1
ARSK;7
RHOBTB3;21
GPX8;0
TIGD6;4
SPZ1;0
SERINC5;0
ENPP6;0
CAGE1;0
CASP3;3
PRIMPOL;17
ERAP1;1008
ERAP2;16
CMYA5;4
EGFLAM;1
CFAP97;1
TMEM174;2
CARTPT;0
RICTOR;93
TENT2;5
EBF1;2
ANKRA2;0
UBLCP1;4
FAM170A;0
UTP15;36
TLR3;3
KLKB1;0
NSA2;103
GFM2;132
TERT;0
SLC6A18;0
CCDC127;0
FOXQ1;16
LINC01600;0
ADGRF2;1
ACSL6;1
IL3;0
CSF2;0
SEPTIN8;14
SHROOM1;4
GDF9;626
UQCRQ;2
LEAP2;5
GJB7;16
SLC35A1;4
GRIK2;0
CGAS;37
FABP7;21
TLX3;0
TXLNB;0
CITED2;4
CALHM4;0
TBXT;0
CREBRF;12
DCBLD1;117
SFXN1;1
SAMD3;0
TMEM200A;0
IL22RA2;0
DACT2;0
PDSS2;1
SPATA48;0
STXBP5;1
H2AC1;0
IL31RA;1
ANKRD55;4
RAET1E;3
PI16;1
TBX20;1
DAGLB;30
KIAA0895;41
STK17A;179
TRA2A;4
FAM183BP;0
GALNT10;69
SAP30L;3
RPS14;52
HCN1;0
MYOZ3;2
COG5;1143
NEUROD6;0
BMT2;1
GPR85;0
SLU7;10
RP9;1
PTTG1;0
CAMLG;2
FBXL21P;0
BMPER;1
RELL2;34
SMAD5-AS1;7
KCNK5;0
KIF6;2
ZNF12;4
SLC29A4;9
TEX47;0
STEAP1;1
CDCA7L;195
SP8;0
MIOS;2
ELAPOR2;0
USP49;64
INTS4P1;7
SYTL3;18
IQUB;4
HEY1;0
ZNF704;8
FABP5;2
SHH;0
TAGAP;4
COL1A2;2
FNDC1;0
CHMP4C;2
SLC13A4;162
PGAM2;155
BRI3;5
LMTK2;1
SLC35G3;0
CTSB;75
SOX17;2
SEPTIN7P5;0
