symbol;value
DMRT1;0
DNAJB5;301
SPAG8;65
DCTN3;1231
CD72;563
TMEM8B;650
GRHPR;2518
ALDH1B1;1491
HINT2;21
ARHGEF39;4454
IGFBPL1;1
DENND4C;2223
RPS6;65349
CNPY3;1872
FOXP4;635
PPIL1;682
KLC4;1435
KIF13A;1667
ZSCAN9;246
PIM1;672
GMPR;166
CMTR1;1810
TFAP2A;10
SLC22A7;130
YIPF3;3016
TMEM14B;1074
TMEM63B;1343
FRS3;117
TJAP1;829
CAPN11;19
TINAG;960
HCRTR2;0
KIAA0319;24
IRF4;365
SLC22A23;489
TUBB2A;181
LRRC1;347
GCM1;4
FOXF2;6
BPHL;1059
RIPK1;2057
TUBB2B;16
UQCC2;790
HMGA1;1111
TCF19;1338
FLOT1;5330
IER3;2365
1,00 MDC;1110
PGBD1;75
ATAT1;196
TPMT;1985
CLPS;0
RNF144B;1795
NRM;404
MTCH1;5275
VARS2;7
TAF8;763
FAM8A1;1988
C6orf52;16
FGFBP1;0
FGFBP2;86
CPEB2;2058
FHDC1;43
TLR2;1127
MGARP;4
TTC29;2
MYO7A;1054
FCHSD2;1884
ARRB1;1304
SLCO2B1;4767
THAP12;1356
ANKRD42;387
IL18BP;3435
NUMA1;7693
CCDC90B;1158
SYTL2;1001
RAB30;483
CREBZF;1534
LRRC32;2474
PRCP;5658
NARS2;527
RNF121;850
MRPL15;1272
PI15;7
TTPA;0
GGH;364
SLCO5A1;55
SULF1;1137
TGS1;679
SDCBP;6095
NEK1;716
DDX60;2866
NXPE4;4
SORL1;5223
TMPRSS4;1
BUD13;590
TRPC6;238
MMP7;163
MMP20;0
MMP27;0
CFAP300;9
DCUN1D5;489
YAP1;2707
TRIM29;4
SLC37A4;4331
BTG4;0
POU2F3;2
RDX;4706
PPP2R1B;1069
FDX1;715
C11orf1;931
FXYD6;1377
ARHGAP20;74
FXYD2;566
MMP13;0
TMPRSS13;42
CASP1;1706
CASP5;32
ALKBH8;383
MAP2K5;650
UNC13C;13
SQOR;1761
CTDSPL2;1365
SLTM;2547
THBS1;9552
MAPKBP1;618
NUSAP1;5
NDUFAF1;398
KIF23;125
AC027088.1;0
ITGA11;109
KNL1;246
HAUS2;684
RTF1;1712
PARP6;1128
RPLP1;28373
PAQR5;2054
LRRC49;171
TUBGCP4;1258
RMDN3;1515
ITPKA;4
UACA;3869
SMAD6;390
PLCB2;935
TMEM62;776
PAK6;18
ADAM10;3873
DUOX1;43
SLC28A2;3
STRA6;2
CYP19A1;0
ZNF280D;586
SEMA6D;152
BCL2L10;14
RSL24D1;4179
SPTBN5;71
GCOM1;11
GCHFR;606
BCAR3;1185
TTLL7;443
FNBP1L;2722
KYAT3;510
GTF2B;923
BRDT;0
RABGGTB;2204
IFI44L;4079
GIPC2;1684
ARHGAP29;5193
IFI44;1201
SLC44A5;3
RPL7P9;50
CLCA2;0
DNASE2B;28
DBT;1017
RTCA;1091
IFT172;748
SELENOI;1239
CGREF1;5342
HADHB;5837
KHK;7941
ADCY3;1228
PPM1B;344
PNPT1;818
DYNC2LI1;685
LHCGR;0
THUMPD2;252
CYP1B1;318
SULT6B1;53
RAB1A;4244
ACTR2;9106
PREB;1681
SLC5A6;886
ABCG5;8
PREPL;7979
SLC3A1;3633
EMILIN1;191
FBXO11;1401
SIX3;0
ATRAID;3366
CENPO;781
LRPPRC;8171
TRIM54;15
DTNB;337
ACTR1A;2676
CYP2C9;2
MFSD13A;111
CYP2C8;94
MYOF;4726
LOXL4;35
STAMBPL1;843
CH25H;21
LBX1;0
ATAD1;1296
BTBD16;122
KIF11;363
CUZD1;0
TACC2;1293
DUSP5;1161
CALHM2;473
3,00 ARL;888
CEP55;161
KIF20B;419
ENTPD1;3150
EXOC6;600
PLCE1;327
RBP4;28
DBR1;510
DNAJC13;2072
GPR87;0
ANXA7;4629
FAM149B1;1468
ASCC1;1246
PLA2G12B;412
ZNF365;2
OIT3;150
ADAMTS14;27
RPS24;22452
TET1;39
DNA2;101
MYPN;2
AOX1;2676
ATIC;1740
SMARCAL1;757
BARD1;247
STAT4;326
MSTN;14
CARF;280
ASNSD1;497
METTL5;1183
SSB;2228
NAB1;1944
CDK15;9
PPIG;1730
FASTKD1;491
MDH1B;107
HECW2;1145
IDH1;2039
OLA1;2585
CIR1;1168
ITPRID2;3815
CHRNA1;14
FAM117B;646
WDR12;931
ABI2;2355
ITGAV;6893
SLC40A1;12760
SLC35A5;1468
SLC49A4;320
SENP7;765
GUCA1C;0
CCDC54;0
COX17;487
PARP9;4336
MNS1;247
USP8;2023
SECISBP2L;2578
TMOD3;2276
SPPL2A;2298
GLCE;1540
SHF;38
APH1B;753
INTS14;1241
CILP;15
PARP16;611
PPCDC;235
HCN4;0
SEMA7A;228
UBL7;835
ARHGAP24;1752
FAM13A;4984
HERC3;7
HERC6;750
HERC5;677
PCDH10;188
NDST4;0
ZGRF1;108
AP1AR;1084
COPS4;1433
HNRNPD;4478
PRKG2;4
RASGEF1B;597
SEC31A;6228
FGF5;0
GPAT3;501
IL21;1
FGF2;362
BBS7;520
KIAA1109;3138
BMPR1B;18
RAP1GDS1;1251
LARP1B;598
MMRN1;53
PDE5A;517
PRDM5;69
TRPC3;8
NAAA;1310
NUP54;1104
CXCL9;18228
BMP2K;1929
G3BP2;5012
SEPTIN11;5116
FRAS1;1239
SCARB2;10060
CCNG2;2461
CNOT6L;2153
USO1;4523
CDKL2;287
SHROOM3;687
ANXA3;57
PPA2;1129
CENPE;235
GSTCD;304
INTS12;553
ENPEP;15362
CASP6;336
LEF1;124
HADH;1614
EGF;61
PAPSS1;1114
SEC24B;1829
C4orf17;0
PPP3CA;1120
SLC39A8;965
MTTP;62
FBN2;24
MAPK8IP3;756
RGS3;1262
GUCD1;4298
TTLL8;0
RNF185;1883
SHISAL1;40
PARVG;1180
B4GALNT3;57
PDE6H;1
ERP27;49
ETV6;1161
GABARAPL1;1653
KIF21A;1287
CPNE8;1110
YARS2;315
FGD4;1036
ALG10;135
PIK3C2G;0
SINHCAF;1035
PLCZ1;1
AEBP2;848
SLCO1C1;58
ETFBKMT;319
ETNK1;1905
ZCRB1;1315
TMEM117;96
PRICKLE1;229
C1RL;1386
NDUFA9;247
CLSTN3;4096
KLRG1;117
VAMP1;307
TAPBPL;2632
CD27;1942
RBP5;5596
PEX5;1933
PIANP;3
SLC38A4;6
AMIGO2;310
SCAF11;4471
COL2A1;0
PPFIA2;63
ANP32D;0
LLPH;314
RPL14P1;61
LRIG3;824
MARCHF9;460
INHBE;7
GLIPR1;1699
TPH2;0
PHLDA1;4510
TMEM19;1258
LGR5;2
PTPRQ;0
DUSP6;6044
POC1B;657
TMTC3;1224
LUM;342
KERA;3
SNRPF;573
AMDHD1;198
NEDD1;743
SYCP3;241
ASCL1;6
GAS2L3;2502
TMEM132B;14
SLC15A4;2392
TDG;588
RITA1;673
SDSL;485
MMAB;942
GLTP;1705
GIT2;4112
TCHP;2971
FAM222A;63
FOXN4;0
NUP58;2228
MTMR6;1784
SLC46A3;710
SLC7A1;1638
PDX1;0
LNX2;920
SUOX;1179
CCDC65;57
SLC39A5;1116
TARBP2;382
RDH16;9
DHH;28
ACVRL1;1838
GPR84;15
NPFF;0
NABP2;1026
N4BP2L1;1084
CELA1;0
SMARCC2;3142
BRCA2;285
KANSL2;722
CERS5;992
MAP3K12;2048
ITGB7;1139
GALNT6;399
CSAD;220
LMBR1L;709
MYG1;3
ESYT1;4396
TMBIM6;34129
ANKRD52;1553
KRT71;0
ZNF740;1829
SMIM2;50
WDFY2;583
HNRNPA1L2;84
LPAR6;1084
ESD;4155
RB1;3084
SBNO1;1869
MORN3;23
SETD1B;927
VPS33A;476
VPS37B;827
RHOF;597
DENR;1634
DIAPH3;112
SLAIN1;172
RBM26;1297
SRRM4;0
METTL21C;0
MBNL2;2655
RNF113B;0
ZIC5;0
ABHD13;660
RAB20;1223
GRTP1;215
CUL4A;2228
TTC6;1
SSTR1;99
CDH24;106
REM2;3
CBLN3;514
TSSK4;38
NOVA1;334
FITM1;4
MDGA2;6
TMX1;1971
FRMD6;447
PELI2;198
RTN1;291
ARMH4;24
SYT16;2
SLC38A6;365
NAA30;853
ADAM21;3
RDH12;23
DCAF5;2158
RAB15;207
WDR89;481
ESR2;19
KCNH5;0
STON2;1256
EFCAB11;177
GPR65;633
PTGR2;285
JDP2;550
AK7;145
FAM181A;0
SLC24A4;42
FBLN5;507
SERPINA10;22
CLBA1;513
WARS1;15236
SLC25A47;3
WDR20;643
NIPA2;1505
SLC12A6;1700
DUOXA1;0
MFAP1;1080
TCF12;2235
SORD;533
SERF2;5510
ZSCAN29;730
DUOXA2;0
DUOX2;6
LYSMD2;744
SLC27A2;2297
FGF7;22
HDC;41
GCNT3;192
BNIP2;1839
GTF2A2;807
SRP14;5017
BAHD1;1128
DISP2;42
CDAN1;345
TLE3;2522
ANP32A;3540
COMMD4;838
UBE2Q2;1043
PSTPIP1;520
ETFA;2541
BCL2A1;139
HMG20A;1272
SCAPER;768
TSPAN3;4573
WDR61;1239
NCOA2;2055
NEIL1;559
MAN2C1;1781
DNAJA4;541
TLNRD1;894
TPM1;6652
IGF1R;3158
ARRDC4;935
PIF1;57
USP3;1172
CYP11A1;0
BBS4;889
PML;3836
CYP1A1;1
ADAMTS17;56
LINS1;452
ULK3;954
GOLGA6D;0
PCSK6;10364
CCDC33;0
CELF6;0
SCAMP2;3370
CYP1A2;0
LMAN1L;0
HAPLN3;439
RHCG;34
POLG;2143
RLBP1;1
FANCI;882
ABHD2;4178
WDR93;26
TICRR;21
NTRK3;22
DET1;27
MFGE8;1464
ZNF710;993
UNC45A;2130
ST8SIA2;0
MCTP2;990
FURIN;2424
IQGAP1;9179
CRTC3;2005
EFL1;757
SH3GL3;0
SEC11A;3377
SEPTIN12;0
GLYR1;2872
PMM2;369
SLC5A2;1597
ITGAX;1032
TGFB1I1;569
RUSF1;2596
ARMC5;413
PARN;1112
FTO;3435
UQCRC2;5858
CDR2;987
IGSF6;1813
ARHGAP17;1875
MYLK3;11
ABCC12;0
NKD1;13
DHX38;1586
TXNL4B;413
MARVELD3;102
CHST4;0
ZFHX3;1022
CLEC18B;979
CPNE2;1377
NLRC5;3780
KATNB1;473
KIFC3;1552
ADAMTS18;41
NUDT7;234
GCSH;16
CMTM3;1051
CMTM2;5
CDH11;1243
NOL3;3639
MAP1LC3B;2747
MBTPS1;3499
CDH13;2532
ZCCHC14;1348
MEAK7;432
ADAD2;3
OSGIN1;256
IRF8;1969
RHOT2;1253
RPL3L;1
ZSCAN32;418
RPS2;22837
NDUFB10;1885
PDPK1;1513
TIGD7;362
DEF8;966
TCF25;2378
GALNS;767
GAS8;863
MED9;583
NCOR1;4064
CDRT15P1;4
COPS3;1531
GID4;470
ZNF287;182
MYOCD;16
KSR1;4404
UTP4;1811
RANBP10;852
CTRL;134
DPEP3;101
GFOD2;737
NOB1;2120
PRPSAP2;906
UNC45B;9
PCTP;744
OR4D1;0
TOM1L1;2687
KIF2B;0
C17orf80;937
TOB1;1812
VPS53;1028
SPATA22;1
SGSM2;1036
NPEPPS;2760
SKAP1;398
LRRC46;25
SCRN2;923
SSH2;1212
RHBDL3;9
SPACA3;0
ARSG;485
ABCA8;144
G6PC3;1199
CLTC;12707
C17orf64;2
BCAS3;720
PTRH2;1407
SS18;1999
TAF4B;400
AFG3L2;3468
PRELID3A;26
IMPA2;4953
GNAL;699
SLC39A6;2135
RPRD1A;1892
C18orf21;361
GALNT1;2607
ASXL3;169
ADCYAP1;95
MEP1B;2
SLC25A52;1
GAREM1;1942
ESCO1;714
OSBPL1A;2851
GATA6;61
GREB1L;5
RMC1;1286
PELP1;1340
NPC1;1508
SLC14A1;244
ARRB2;2280
SLC13A5;2
ZMYND15;363
WRAP53;352
MINK1;3048
SAT2;1341
ASGR1;21
PIK3R5;810
TP53;1722
CCDC40;129
ARHGDIA;6997
TMC6;1546
SLC16A3;5083
CARD14;101
TTYH2;326
RAB40B;423
EIF4A3;1920
CSNK1D;3971
ANAPC11;780
TBCD;1563
FN3KRP;1086
NARF;1195
RPTOR;931
FOXK2;1260
TRIM65;691
CBX8;114
SECTM1;1314
RNF157;659
CEP131;315
ZNF750;13
WDR45B;3274
CBX4;346
RNF165;284
DYM;1787
MAPK4;0
ELAC1;159
MBD1;1568
SMAD4;1915
TNFRSF11A;217
ZCCHC2;733
FBXO15;84
CBLN2;5
PMAIP1;112
P3H4;376
NT5C3B;1002
RETREG3;2272
ERBB2;2724
GRB7;235
MIEN1;959
PNMT;0
ARL5C;3
STAC2;31
IGFBP4;24018
FKBP10;1424
TXNL4A;1015
CACNA1A;32
MISP3;113
SAMD1;488
BRD4;2070
SLC39A3;165
NFIC;3448
TPGS1;210
PLPP2;31
ZIM3;0
PRDM15;238
PFKL;8563
FEM1A;1330
VAV1;1028
MVB12A;1039
CIB3;1
AC008764.1;0
SH3GL1;2186
DUS3L;541
DPP9;3058
DMRTC2;0
CCDC97;1116
TMEM91;879
ZFP14;421
SIRT3;1014
IFITM3;12447
PGGHG;1863
HUNK;227
COL6A1;3584
OR1E3;0
IFNAR1;3943
SOD1;5183
COL6A2;4847
SIK1;5
DNMT3L;0
TRPM2;472
SCYL1;2474
TMEM50B;2914
APP;35044
DOP1B;1138
URB1;1032
AKT1;3299
IL19;36
EMP3;1216
SAE1;1738
NTN5;21
LMTK3;42
GEMIN7;452
CBLC;26
WTIP;110
ADAMTS10;100
SLC6A3;6215
RNPEPL1;2894
CAPN10;239
MYO1F;1644
ERVK3-1;160
NLRP12;7
CACNG8;9
ZNF787;573
TIMM29;270
FBN3;0
CARM1;1370
EVI5L;338
TM4SF5;181
SLC47A1;8596
PSMB6;1780
GPR32;0
SIGLEC10;663
ACP4;2
KLK3;0
ZNF473;489
FAM71E1;316
RPS11;36100
PTH2;0
AC020909.1;0
RPL13A;37466
CTU1;54
NOSIP;1006
IGLON5;106
RCN3;184
ZNF614;642
SLC2A5;5218
RERE;4273
MMEL1;366
CFAP74;14
PRDM16;50
CELA2A;0
PADI3;0
FHAD1;35
PADI1;4
EPHA2;1312
ARHGEF19;191
EFHD2;2649
PEX14;588
PGD;1883
MYOM3;3606
SH3BGRL3;4418
CNKSR1;8
RPL11;18996
IL22RA1;239
ZNF593;381
C1orf216;345
KIAA0319L;2952
EVA1B;486
C1orf94;0
DMRTA2;0
PLK4;120
MAP3K6;575
FCN3;833
GPN2;646
SYTL1;195
WDTC1;2323
CELA3A;0
NBPF3;282
HSPG2;12536
ITGB3BP;778
SERBP1;6793
BCL10;766
CCN1;3360
PRKACB;2486
PIGK;1284
TINAGL1;2785
AZIN2;188
RPS8;35029
KIF2C;125
PTPRF;11542
BEST4;5
MOB3C;1095
CYP4B1;4
TMEM61;0
DMRTB1;0
LMO4;775
SYPL2;68
BARHL2;1
MTF2;632
SLC44A3;729
IGSF3;1058
ZNF697;323
CTTNBP2NL;1515
STRIP1;677
KCNA10;0
PSMA5;2117
FNDC7;0
C1orf162;1698
CD53;3875
PROK1;0
CELSR2;790
ITGA10;83
GPR161;198
ALDH9A1;2876
ATP1B1;29356
TIPRL;1232
NME7;2503
POGK;1685
MPC2;3240
CREG1;7274
DCAF6;3124
GPA33;5
RXRG;17
TBX19;88
UCK2;549
TMCO1;2612
XCL1;40
XCL2;29
POU2F1;718
MAEL;131
ILDR2;526
DPT;11
MGST3;3119
ADCY10;12
1 COP;972
NECTIN4;5
UFC1;3244
PPOX;488
FCGR2A;1752
NUF2;67
RGS5;51621
SDHC;2086
PFDN2;557
NR1I3;275
USP21;504
F13B;1
PRCC;1272
FCRL5;98
RRNAD1;753
MRPL24;1434
PIGM;622
CASQ1;5
ISG20L2;1234
CRABP2;5
HDGF;7050
ABL2;1160
XPR1;1468
RGS16;117
TOR1AIP1;3154
FAM163A;21
HMCN1;448
RGL1;3470
LYPLAL1;717
LHX9;1
PRUNE1;1111
RORC;1610
TUFT1;455
SF3B4;1371
ECM1;172
ZNF687;928
TARS2;921
CGN;257
SNX27;1866
SETDB1;1546
ADAMTSL4;471
MCL1;14116
CTSK;219
RFX5;2444
PI4KB;2571
PIP5K1A;1518
ANP32E;1840
MINDY1;770
ANXA9;163
SELENBP1;654
CERS2;8685
ENSA;3265
LSP1P4;98
SEMA6C;230
MRPL9;873
ARNT;1799
POGZ;2084
C1orf56;614
OAZ3;300
HORMAD1;7
GOLPH3L;1399
GABPB2;432
SYT14;0
KCNH1;4
DTL;251
DYRK3;645
EIF2D;1932
INTS7;632
VASH2;17
TAF1A;102
SMYD2;2250
SUSD4;10
DUSP10;291
HHIPL2;0
TP53BP2;1078
ATP8B2;610
FLG2;2
CRNN;0
ADAM15;1557
JTB;225
RAB13;245
S100A8;59
TPM3;9158
NUP210L;2
SNAPIN;872
SLC27A3;535
S100A7;0
UBAP2L;2866
SLC39A1;75
HAX1;3240
CREB3L4;651
EFNA3;69
AQP10;0
KCNN3;690
C1orf43;9023
GATAD2B;1050
ILF2;3343
RIT1;2550
INTS3;2287
PKLR;555
HCN3;293
FLG;32
ACTA1;0
C1orf131;231
GALNT2;2180
TTC13;314
SCCPDH;1566
LYST;1961
MAP3K21;726
CEP170;1046
ACP1;2517
SNAP47;1776
SRP9;2938
NVL;539
SDE2;1068
DEGS1;4311
FBXO28;1899
ARF1;10859
LEFTY2;0
CNIH4;1175
ITPKB;1530
GUK1;5574
CDC42BPA;2618
CNIH3;161
C1orf35;260
MBOAT2;423
PARP1;3302
PSEN2;33
PYCR2;655
LBR;1641
WNT9A;21
EPHX1;3469
REN;1491
SOX13;962
ETNK2;1188
PPFIA4;637
PLEKHA6;1282
PTPN7;963
SYT2;18
ARL8A;1220
OSR1;8
GDF7;90
PDIA6;10093
RHOB;25867
ATP6V1C2;4574
HNRNPLL;1109
GALM;1706
CAMKMT;142
ABCG8;2
EML4;2919
CALM2;8368
CHAC2;26
RPS27A;15399
WDPCP;256
VPS54;1376
REG3G;2
ASXL2;2186
ETAA1;583
SNRPG;902
ABHD1;72
MEIS1;294
TRIM43B;0
TRIM43;0
CIAO1;2624
ZNF514;340
SNRNP200;7321
MRPS5;1302
ANKRD53;21
TPRKB;360
NAT8;5150
EXOC6B;915
SFXN5;366
TEX261;2428
DQX1;0
DUSP11;796
ST6GAL2;3
NPHP1;276
MALL;156
THNSL2;1510
RALB;4627
C1QL2;0
TMEM177;185
NT5DC4;31
RABL2A;174
SLC20A1;1241
FBLN7;41
SNRPA1P1;0
ZC3H8;258
LIPT1;224
TRIM43CP;0
CNGA3;0
FAHD2B;130
LYG1;415
AFF3;772
UBXN4;4516
NXPH2;0
SPOPL;1083
THSD7B;121
GPR17;10
POLR2D;922
AMMECR1L;874
GALNT13;2
PKP4;3495
SCN1A;29
SLC4A10;2
SCRN3;561
LNPK;1366
ZNF385B;64
TMEFF2;0
CDCA7;74
DLX1;11
UBR3;1671
PHOSPHO2;72
GULP1;519
FAM171B;249
HSPD1;11528
CCDC150;136
METTL21A;335
UNC80;7
PTH2R;650
CPO;5
NBEAL1;467
KANSL1L;1704
SPAG16;377
ABCA12;134
SUMF1;819
NYAP2;2
RHBDD1;1082
ACKR3;1401
TRPM8;7
HES6;24
ESPNL;9
ANKMY1;480
COPS7B;554
DIS3L2;475
CPNE9;7
FANCD2;191
TAMM41;121
VGLL4;1831
RAB5A;1212
RETREG2;5465
CTDSP1;4970
CNOT9;1267
MARCHF4;59
STK11IP;360
GMPPA;1019
GRIP2;85
EAF1;1023
CNTN4;86
DYNC1LI1;853
RBMS3;476
GADL1;0
OSBPL10;699
POMGNT2;307
ACKR2;12
GASK1A;7
CSRNP1;2868
SLC25A38;745
ITGA9;885
SLC22A14;2
GOLGA4;2228
CTDSPL;1338
STAC;13
IQSEC1;2304
CAND2;63
RPL32;13724
PTPRG;2525
IL17RD;463
SHQ1;388
SLC25A26;669
UBA3;1026
ARL6IP5;5434
TMF1;1166
LRIG1;861
LRTM1;0
AC073896.1;0
LIMD1;1548
ZNF660;51
NFKBIZ;230
COL8A1;1118
NXPE3;651
ADGRG7;0
MYH15;34
PHLDB2;2150
ABHD10;1085
TAGLN3;0
PLA1A;2620
RABL3;1043
ADPRH;840
IGSF11;1
ATG3;1448
NR1I2;9
BOC;458
SRPRB;1471
TMEM108;47
AGTR1;812
MED12L;41
EIF2A;4474
ALDH1L1;3420
OSBPL11;994
TRPC1;277
NCEH1;2024
SPATA16;0
FAM86B2;3
LPP;3545
TMEM44;275
RUBCN;1128
AMT;3
TCTA;1489
NICN1;0
UCN2;0
DCAF1;1175
MANF;991
AC062028.1;4
CCDC39;0
STXBP5L;4
EAF2;82
ILDR1;65
TM4SF19;2
MUC4;111
SLIT2;134
EIF2B5;1297
AHSG;0
ECE2;0
VWA5B2;0
DGKQ;438
FIP1L1;513
SLC26A1;284
LYAR;385
CENPC;621
EPHA5;0
CORIN;9
ATP10D;1465
OCIAD2;2635
SLC10A4;1
SLC10A6;35
SCD5;176
PLAC8;117
ENOPH1;1346
CABS1;0
GC;382
TRMT10A;203
KLHL8;767
SNCA;73
PYURF;0
TBCK;885
CAMK2D;1505
CISD2;1487
DDIT4L;302
ANK2;577
TIFA;530
SPATA5;249
FABP2;0
CCNA2;431
METTL14;855
USP53;789
SETD7;1305
NAF1;354
MARCHF1;1158
SFRP2;19
RPS3A;20628
RNF175;27
PDGFC;1275
CBR4;721
GLRA3;0
CYP4V2;1935
ROPN1L;14
NDUFS6;934
MARCHF6;6595
NKD2;27
CDH18;0
ADAMTS16;23
SRD5A1;1513
MYO10;1690
OTULINL;925
RPL37;19517
SKP2;717
OSMR;4972
UGT3A1;833
PLK2;2752
SHISAL2B;13
GZMA;1790
PIK3R1;2999
HAPLN1;771
LHFPL2;2424
SSBP2;611
BHMT;7636
ANKRD31;26
IQGAP2;2313
CRHBP;194
RASA1;2102
LIX1;40
GIN1;229
PPIP5K2;2065
PAM;10085
BDP1;1497
GTF2H2;62
SLC30A5;2070
BTF3;17058
FBXL17;1298
SPATA9;40
TSLP;2
TNFAIP8;1694
FEM1C;1602
COMMD10;1220
ATG12;1354
MEGF10;7
ADAMTS19;0
YIPF5;2615
ARHGAP26;2764
CXCL14;11583
LECT2;0
SLC25A48;95
DDX46;1893
CDKN2AIPNLP2;0
IL9;1
TIMD4;232
RNF145;3746
C1QTNF2;9
GABRA6;0
GABRB2;22
FBXO38;1367
SPINK7;2
PCYOX1L;411
GLRA1;1
TNIP1;14796
G3BP1;6449
ZNF300;146
N4BP3;70
NHP2;1906
RMND5B;2289
BOD1;2133
CPLX2;0
TENM2;63
KCNMB1;121
FAM50B;456
MYLK4;72
FAM217A;1
TBC1D7;275
FARS2;541
GFOD1;460
CDKAL1;599
PCDHB18P;16
PSD2;10
LRRTM2;10
ZMAT2;2494
GFRA3;1
KLHL3;150
DCDC2;471
SLC17A4;2891
H2BC1;0
KAAG1;68
TRIM7;48
TRIM41;879
HIGD2A;1990
FAM193B;802
PLA2G7;531
TNFRSF21;2924
RNF44;2303
MMUT;1587
RASGEF1C;1
DOK3;530
ABT1;842
PPP1R18;2378
DAAM2;1103
PRIM2;271
MLIP;18
HMGCLL1;10
LGSN;2
FGD2;799
SCUBE3;28
ANO7;121
CRIP3;28
TTBK1;41
TCTE1;4
RPL7L1;2899
NFKBIE;1308
CYP39A1;33
TPBG;80
IRAK1BP1;336
PHIP;1967
PRSS35;6
MMS22L;372
FAXC;0
GABRR1;4
PNRC1;6898
PM20D2;1166
RARS2;1131
SCML4;78
TBC1D32;124
CLVS2;14
GPR6;0
RNF217;588
RSPO3;52
ARHGAP18;1963
TAAR2;0
TAAR6;0
TAAR8;0
ABRACL;630
TAAR1;4
SLC18B1;666
MTFR2;36
SLC2A12;31
SHPRH;640
AIG1;3021
DYNLT1;2118
TIAM2;187
TMEM181;944
PNLDC1;1
WTAP;3213
ZMYM4;1692
VIP;4
ARMT1;952
SLC22A3;130
LINC01558;60
VWDE;3
GNA12;1851
C7orf50;2456
SDK1;1032
WASH2P;40
CCZ1B;393
C7orf26;782
RBAK;762
CREB5;959
FERD3L;0
EGFR;11546
LINC00525;3
CDCA5;155
IGFBP3;53933
PURB;3525
AC004453.1;5
IGFBP1;2
SSC4D;68
MDH2;6159
POMZP3;453
AC211486.1;7
NIPSNAP2;1827
CCT6A;5935
PSPH;1005
TRIM50;7
ZNF92;221
ATXN7L1;667
TMEM168;1276
ASB15;1
MAP11;291
SLC12A9;1246
GIGYF1;1984
TRIM4;2359
MEPCE;2898
ZAN;1
TMEM209;891
AGBL3;291
STRA8;127
ZC3HAV1L;391
TMEM140;4951
TLK2;746
EPHA1;744
NOM1;634
CNPY1;0
NCAPG2;617
ASB10;0
NLGN4X;65
SHROOM2;208
RAB19;169
LUC7L2;795
DENND2A;726
CLTRN;1617
SH3KBP1;1825
TMEM47;1714
LANCL3;13
SYTL5;5
CASK;921
KDM6A;718
SPIN2A;1
MSN;22381
AKAP4;0
CCNB3;32
HDAC8;92
SLC16A2;722
DIPK2B;1280
ZNF157;4
ZNF182;258
CHST7;161
KRBOX4;277
NDUFB11;1488
ZNF41;426
RAB41;13
ZMYM3;1105
TAF1;1238
GPR174;459
NONO;9625
CCDC120;179
LPAR4;2
EBP;253
AWAT2;1
OGT;3881
SNX12;1680
ITGB1BP2;5
IL2RG;494
GCNA;14
ZNF711;425
CPXCR1;1
DIAPH2;1581
NXF3;1
RIPPLY1;3
PRPS1;1523
RADX;402
FRMPD3;10
HTR2C;0
DOCK11;1074
IGSF1;1
ARHGAP36;0
GPC3;26
GPR119;0
RBMX;6749
MCPH1;762
MFHAS1;1169
FBXO25;1027
FATE1;98
MAGEA4;0
NSDHL;481
ZNF185;1018
CETN2;1299
RPL10;50503
CSGALNACT1;487
ATP6V1B2;5354
CCDC25;1638
HMBOX1;492
CHRNB3;1
CHRNA6;6
GNRH1;18
BIN3;576
DOK2;728
SLC25A37;1102
CHMP7;1453
DOCK5;1102
STAR;9
PLPBP;2314
ERLIN2;3259
SNTG1;0
PXDNL;187
ST18;13
RGS20;12
TACC1;4304
GOLGA7;2095
PLPP5;836
GINS4;92
NSD3;1898
DNAJC5B;135
CRH;1
TRIM55;881
ADHFE1;30
MRPS28;52
PMP2;0
LACTB2;1142
PRDM14;0
TERF1;790
RPL7;15967
SLC26A7;24
PSKH2;1
ATP6V0D2;37
SYBU;85
DPYS;1882
MTDH;4591
LRP12;257
EBAG9;991
RSPO2;0
POLR2K;868
MAL2;1080
EIF3H;6378
UTP23;1057
NDUFB9;3702
TATDN1;1167
FAM83A;0
GSDMC;0
FAM135B;6
TTTY7;0
TTTY7B;0
ZNF7;488
ARHGAP39;77
SLC39A4;274
NAPRT;1188
VLDLR;1801
AK3;2058
UHRF2;886
NFIB;3101
CER1;0
PLIN2;55022
IFNA5;0
HAUS6;617
CDKN2B;226
IFNA16;0
CDKN2A;232
C9orf72;575
IFNK;0
ZCCHC7;620
FBXO10;87
SIGMAR1;968
CBWD5;102
CEP78;368
NTRK2;184
IDNK;259
SHC3;12
AUH;734
MFSD14B;1683
AOPEP;801
PLPPR1;1
OR13C4;0
ZNF462;1238
INIP;851
UGCG;2898
ACTL7B;0
SNX30;1914
STOM;13020
GSN;11196
MRRF;1003
NR6A1;76
CRB2;435
OR5C1;0
ALAD;1713
ASTN2;350
WDR31;337
POLE3;1893
SURF4;6396
GBGT1;149
SURF1;1629
SURF2;295
SURF6;1054
MED22;801
REXO4;814
RPL7A;38465
GTF3C5;986
ASB6;1050
PTGES2;951
NTMT1;601
CIZ1;2962
SLC25A25;678
SH3GLB2;1068
MIGA2;372
PTGES;20
LCN2;1
LRSAM1;728
HMCN2;16
GPR107;3248
PAXX;402
IDI2;99
INPP5E;366
LCN9;0
SEC16A;3001
DPH7;269
NOTCH1;1972
