symbol;value
OR2B7P;0
SEMA4D;229
KRTAP10-8;2
LIN28B;0
DIPK1C;0
DNAH17;293
MCRS1;4
TMEM72;0
FANCM;38
FAM205C;6
ZNF70;2
CARD9;103
PEAR1;5
ZFP69B;2
TMEM202;0
SOWAHD;2
AC019294.1;0
ZFP69;123
HELT;1
RTL4;0
TMEM220;68
C2orf78;0
H1-2;144
PLSCR3;2
EIF4EBP1;5
OR7E25P;4
P2RX2;71
ASCL4;0
OR6C75;0
CCDC157;441
TTC24;23
FAM122A;0
PALM3;2
RNFT1P3;0
GFRAL;0
FYB2;15
CXXC1P1;0
OR5H7P;0
SHISA7;13
AC097382.1;3
LRRC74B;0
DMBT1;5
CLEC17A;0
OR51I2;64
LCN10;0
LDLRAD2;1061
C2orf66;1
OVCH1;1
AC091057.1;1
HS6ST1P1;0
PMS2CL;3
CYHR1;12
COL14A1;2
DNER;4
CPSF4L;83
KLHL17;47
ZCCHC13;1
FAM230D;0
PLA2G2C;26
ANKRD19P;48
ZSCAN23;1
KCTD9P3;0
RINL;13
C17orf99;3
HNRNPA1P61;0
OR7D2;1
TPRG1;75
AC026412.1;0
SNHG28;1
MORN2;1
RTP5;1
MEIS3P2;0
S100A3;2
UBQLN2;5
RILPL1;271
CTSL3P;0
C19orf67;45
ZNF490;18
CLCN1;1
NRN1L;1
NWD1;9
ARL4C;4
RNF133;0
TMEM221;9
TREML4;0
RAB42;37
WNT7B;13
C11orf95;64
SCGB1C1;0
AL022313.1;0
PRSS45P;0
PLA2G4E;4
GPR89B;0
MESP2;6
FAM25A;0
ALOX15P2;0
EYS;841
C6orf132;5
DAZ1;0
OR2AG2;0
MAPK12;10
TMEM215;9
NUTM2G;167
COL4A5;10
KRTAP10-6;0
AGRN;53
NHS;11
OTOG;1
FAM166A;4799
TMPPE;1
ZNF626;1
HEPACAM2;0
SMTNL2;0
ZC3H6;15
LINC00265;5
LAMTOR4;225
PRKAR1B;42
NUTM2B;26
NCR3LG1;5
DCUN1D3;22
POTEE;0
AD000671.1;0
ZNF793;46
TUBB4B;26
AGAP4;0
PP7080;29
COMMD6;1
PLA2G2A;0
IL17REL;13
HYKK;14
OR7A5;0
C15orf62;202
FAM230G;2
RUFY4;0
ZNF383;5
HES4;6
IGFL1;6
ZNF669;5
PEAK3;84
LRRIQ4;2
CENPP;2593
PLSCR1;5
OR7D1P;0
C3orf62;4
ENO4;160
ZNF559;18
SBK1;4
OR6C6;0
BSPH1;0
SLC38A3;0
OR6N2;0
GTF2F2;2
CIBAR1;1523
FOCAD;2
AC092171.1;142
PRR19;429
ZP3;17
C10orf99;0
H3-5;0
IFNA2;0
GPAT2P2;44
JAKMIP3;18
PPP3R2;1
GOLGA6L3;0
PDCD1;2
CLEC2A;0
GPR21;0
TCTEX1D4;546
ANKRD36P1;0
IGHV1OR15-9;0
SELL;3
MAGEB5;0
CHM;2
NANOS2;0
BLOC1S5;0
DEFB108F;0
OR4P1P;0
SRP72P2;150
CERKL;8
WASF4P;1
ACTBP11;1
SLC24A5;236
IER5L;15
H2AX;23
INSC;0
SERPINA5;0
C19orf54;972
LCTL;523
NCCRP1;3
KRTDAP;0
C22orf34;1
AF279873.1;0
COL25A1;0
FAM83G;12
CFAP77;6
AC010969.1;197
SRSF10;163
HBA2;0
DUSP28;123
CCDC9B;55
NBR1;17
OR2G6;0
RALGAPA2;3
NDOR1;16
FBLL1;3
NKAIN2;6
KRTAP1-1;0
PAQR9;0
CLEC20A;25
CFAP54;7
NPIPP1;0
CLN3;14
FAM72B;0
ASAH2;1
SUMO2;8
NANOS1;188
HMX3;0
IGFL3;94
GOLGA8M;1
ZNF177;7
RTL6;3
DPYD;0
S100A16;24
AC123904.1;0
PTAR1;2
CC2D2B;154
RNASE9;0
TSPY7P;0
SAXO2;3
LINC00319;1
H1-9P;1
OR7E90P;0
RHCE;96
C2orf80;0
IDO2;3
PARVB;1
TEKT4P2;0
SLC4A5;1667
UROS;3
OR56A5;0
CYP51A1-AS1;141
KRTAP24-1;0
ZDHHC9;1
ZBED6CL;72
QRFP;68
OR13D3P;5
DUSP29;4
SMIM15;29
OSTN;1
VWC2;0
FAM221A;8
TMEM120B;1068
FSIP2;187
RBM34;3
NOXA1;9
TBC1D3P2;0
TMEM198;40
BCL2L15;1
FZD9;4
TMSB4XP2;1
SPRED3;1
OPTC;9
PLET1;52
ADRB3;3
SKOR1;0
CATSPER4;0
PRELP;3
PLA2G2E;0
ZNF548;1
MTF1;186
TMCO2;0
ZNF322P1;0
SHISA6;0
TMEM201;2
NHLRC3;6
HMX2;0
SNTN;0
ZDHHC11;16
CALHM6;1
CNR2;2
LINC00910;71
SLX4;8
GLRA4;2
DPPA3P2;0
ENTPD8;63
RPL14;55
BEND4;4
AC114947.1;5
RPSAP47;0
FAM78B;5
ZNF563;0
TMC3;260
RPL10AP2;0
POTEA;0
FBF1;1
KLRG2;4
ASTL;1
MSL1;217
AC099489.1;55
LRRK2;14
BSX;0
GJB3;8
INSYN2A;175
TRMT2B;3
HACD4;308
CFAP126;997
USP32P1;0
NYX;0
FAM120AOS;757
UTS2B;60
C9orf152;43
NOC2L;33
MSANTD1;0
AADACL3;0
DHFRP1;0
NELFB;3
SLC15A5;2
LIPI;11
LRRC66;0
ZNF292;52
HUS1B;0
KCTD21;9
SBSN;4
PROS2P;1
ADAT2;5
KIR2DL4;0
SHLD2P3;0
MAGEB16;0
VHLL;0
DUSP21;0
ZNF567;13
NDUFA4;0
ANKDD1B;35
ALKBH2;9
RNFT1;69
RNF222;23
CGB5;0
RELN;3
FAM111B;25
APOD;2
H1-0;152
GAGE2A;0
LITAF;66
VSTM1;0
TMEM120A;41
ARID2;15
RIMKLBP1;61
FAM25G;0
SF3B3;43
PRSS48;52
IL1RAPL2;0
BLOC1S3;6
SP6;4
ANKRD34B;1
PLAC9;39
FAM47B;0
NKAPL;1
UBE2Q2P1;38
FSCB;0
CLDN4;146
ZNF573;22
RPL32P36;0
CRYM-AS1;0
GRAPL;0
FAM47E;2
JPT1;23
ZNF527;6
TNRC18P3;0
ZAR1L;0
KRTAP10-12;2
S100A13;1
ZNF33A;3
OR14I1;0
KRT77;0
PCDH18;0
DCAF8L2;0
ZNF600;1
BTBD8;8
LINC00994;1
DPY19L2P1;4
MAOA;3
PAX8-AS1;24
C15orf61;8
AC069277.1;0
NUGGC;1
LINC00943;140
TSPYL1;168
SPANXN3;0
TRIM64B;0
PNRC2;122
DRICH1;0
LINC01164;0
GJB5;16
FHIT;0
ALKAL2;151
ANKRD62P1-PARP4P3;0
ZKSCAN3;136
FOXR2;0
RRP7A;88
LIN54;64
AC073349.1;4
FAM53B;55
FAM180A;1
BNIP5;2
SPANXN4;0
SLC25A51P4;1
S100A14;80
KAZN;71
SLC35E2B;166
RPS2P46;6
FAM90A27P;1
TOGARAM2;2
SPATA31D4;0
NEMP2;304
ALG1L;74
KIAA0408;0
GSPT2;0
AL034369.1;1
TBC1D28;0
C8orf76;1
CXCL17;13
OR7E12P;5
OTUD6A;0
HMGB1;12
MMP23B;2
SH2D5;4
SPATA41;8
ZFP92;3
USP32P3;0
NCR1;1
RASSF10;39
GJB4;8
RNU1-75P;0
MIR494;0
RNU1-15P;0
Y_RNA;24
OR2L13;0
BLOC1S2;3
SYCP2;0
ZNF724;0
IL1RAP;1
SMIM7P1;0
PTPRT;3
MYBPC1;0
PAX5;0
SPAG16-DT;0
OR5K4;0
OR6M1;0
SPOCK3;0
ZNF676;0
ZNF699;1
IFITM3P3;5
ADAM5;1
TDRD7;0
CCDC189;152
OR8A1;1
KIAA0895L;329
HLA-DRB1;1
VN1R2;0
MYT1;1
SERPINA3;0
AKR1C3;3
SPATS2L;6
OR11H13P;0
ZNF250;33
WDSUB1;69
ZNF79;227
S100A4;10
PLEKHG4;132
KRTAP4-3;0
FAT4;1
C8orf86;11
COLCA1;46
KIF19;0
OR6K2;0
ZNF681;0
ACADSB;0
STK40;0
RPS2P4;1
OR10J1;0
TMEM63A;612
CTSE;4
SEMA4A;3
HRCT1;1
MPHOSPH8;201
RNF216P1;1
EEF1A1P5;6
GREB1;2
SIRPB2;9
ZNF766;15
RYR1;15
SRGAP3;9
KRTAP5-3;0
FAM217B;154
SULT1C3;0
TUBB;105
LCOR;7
SUPT5H;30
XPNPEP3;3
OR2T2;0
OR2C3;0
LINC00615;0
ZNF107;0
OR10S1;0
SFTA2;3
PPIA;143
ZNF471;7
OR10J3;0
ZNF836;2
ZNF493;3
LINC00523;0
Metazoa_SRP;0
GTF2IRD2;2
GRM7;0
SUPT3H;6
BECN2;0
NIF3L1;52
GARS1-DT;436
ATP2A1;163
HLA-DRB9;0
GUSBP15;0
IARS1;5
MFSD14C;7
POM121;1016
ZBTB44;205
GIMAP5;0
STK31;5
CGB7;7
NLGN3;1
OR8D1;1
ADH7;0
ZKSCAN7;22
ZNF729;0
CD55;11
CPNE4;3
ZNF565;62
NTNG2;4
ELAVL3;16
WDR5;16
PRSS29P;0
LONP1;415
C9orf163;41
TRRAP;1560
NUDT11;0
SRGAP2B;5
FUT4;4
ASB13;1
SLC35F1;0
ZNF34;3
ZNF781;4
OR4Q2;1
ZNF140;164
INCA1;50
AC116337.1;0
ZNF774;6
AC244505.1;0
PTPN1;11
OR10D1P;0
EVL;146
SPANXD;4
THEM5;172
NOXO1;425
EPHB4;26
PRTN3;1
ZNF765;13
ZNF124;298
XRCC6;27
S100A5;9
C20orf204;56
PPP1R26;18
NBPF4;0
TSC22D2;41
CRYBA4;0
ASMT;0
ASMT;0
NPIPB15;0
ZNF569;41
ARMCX4;0
YRDC;320
ZNF777;4
PIK3R4;2
ZNF775;0
ZNF605;4
TRAPPC2;128
RFX8;8
MYL6B;51
ZNF799;0
FGF16;2
SIAH1;194
AC111000.1;0
GK2;0
C20orf96;0
ESRRG;1
IPO4;18
NCOR2;32
SULT1A1;6
9,00 ARL;7
PRPF40A;106
GDAP2;11
TCEAL3;36
ANAPC7;20
TPK1;4
SLC6A9;251
AFAP1;9
NACA;17
OR9K1P;0
MYO18A;22
OR2T3;0
SPTSSB;52
BORCS6;5
MAN2A2;45
MME;0
FAM72A;23
CCDC196;145
CACNA1H;6
SULF2;725
BLOC1S6P1;0
HBG2;0
AL138767.1;43
LAMA2;60
PFN3;1
PLXNB2;15
OR5AC2;0
AJAP1;0
XRCC2;3
MYO6;24
MRTFA;87
MBD3L2B;0
HDAC2;17
ANKRD20A19P;0
ZNF782;0
SLC22A25;1
POTEF;0
ZNF846;8
MMP1;3
ADH1B;6
UGT2B15;0
TCF4;1
WNK3;18
LUADT1;0
SDHAF3;0
HRH1;7
RABL6;136
ZNF136;3
ZKSCAN5;3
ZNF502;2
TRAPPC4;657
AC004057.1;0
TTC30B;65
SLC30A10;1
TECPR2;132
TLR7;1
FAM180B;5
LINC00173;1
ZFP62;2
ERI2;31
TOMM7;8
HSH2D;2
TRPV1;3
ZNF33B;5
PDXDC2P-NPIPB14P;4
ZNF512B;21
AMZ2;2
ZNF431;2
ALKAL1;0
NF1;7
VKORC1L1;29
ZNF418;2
DAPK1;0
LCE1B;0
HLA-DQA1;12
COL27A1;11
LINC01560;1
GM2A;15
H2AC13;22
CLPSL2;0
S100A2;21
SNHG17;10
ZNF700;2
AC079612.1;0
POU3F4;0
OR14A16;0
CD47;10
OR52K1;0
TLE1;22
MAML3;49
H2AC11;50
STRN3;20
ZNF239;0
NPIPB10P;1
SPINK14;5
SPRR2B;0
CTBP1-DT;26
CHRNG;794
ZSCAN16;28
MVB12B;1
ILRUN;9
AC008758.1;0
OR11G2;9
POTEI;0
ADA;37
ARID5A;8
PATE2;0
PPTC7;1
KRT39;4
TOMM20L;75
RGPD4;3
NHLRC2;2
H2AC7;0
ZFP28;41
CRACDL;13
CBWD3;1
SCN8A;41
LAMB3;30
H2BU1;23
AC090286.1;1
TEX43;0
KPNA5;4
ANKRD36B;1
ARHGEF12;24
HCAR1;9
ZNF252P;18
PDLIM7;7
FLNA;412
TMEM26;0
RPS26P11;0
SRGAP1;126
FAM3C;8
NOP9;1598
OR2T4;0
ZNF705A;0
SLC39A10;11
SCOC-AS1;0
CASP4;8
AP2A1;155
ZNF585A;127
FUT11;55
NXF4;0
SMIM10L2B;0
ANXA4;16
LAGE3;39
GPRACR;14
WDR5B;163
FAM163B;0
NPIPB9;0
WDR45;10
METTL9;9
ZNF138;1
ZNF429;27
ZNF470;0
SERTAD1;22
ZNF100;0
EOLA2;15
OR51A6P;0
ZNF398;16
ZSCAN25;2
RBMY1A3P;0
ANXA6;3
ZNF441;1
GMFB;8
SIGLEC15;47
ZNF420;51
ZNF763;0
ZMYM1;6
DTHD1;0
H4C3;28
ZSCAN26;1
MAFG;1
OR2T32P;0
ARRDC1;149
KIAA1671;12
KRT35;0
IGF2R;261
ZNF300P1;1
LCE1C;1
NPSR1-AS1;29
GOLGA6L16P;0
GAL3ST4;36
AC068631.1;202
DYNC1H1;60
SLC6A17;0
IFNL3;0
PCBP2;44
ZGPAT;11
SLC25A29;60
PGAP1;9
SRC;5
ZNF679;0
ZNF682;2
OR8B8;1
ZNF772;18
ZNF257;1
PCNX3;11
ADAM32;2
ACSL5;74
LRRC8B;13
AC107956.1;0
ABCB8;39
H3C12;12
SND1;5
OR4C4P;0
ZNF785;60
SULT1A2;8
NEK5;69
PSMD12;4
AL672167.1;0
MAGEA6;2
LINC02291;0
ADGRA1;1
CH17-340M24.3;4
PIWIL2;0
MIRLET7BHG;7
NOL4L;484
SSXP1;0
CYSRT1;36
SLC22A4;136
AP000550.1;4
ZSCAN5B;1
TCEA1P1;0
ENTPD4;2
C1D;4
TBC1D9B;43
OR1J2;0
H4C11;1
SLC2A7;0
FAM110D;7
SERPINA1;3
LINC00336;3
TPSB2;0
AP000445.1;1
KANK2;21
EIF4BP6;1
C6orf141;24
GTF2E2;3
IL27;0
GUCA2A;1
RAD54B;0
ZNF165;46
SYNGAP1;158
RAMP2-AS1;2
FITM2;6
BLM;1
HMGA2-AS1;329
ZNF720;1
GATA3-AS1;3
OR10D3;0
DDI2;4
AC060834.1;0
SVIL;215
C17orf102;0
TRIM33;6
LRP10;36
PELI1;2
AC008543.1;72
Metazoa_SRP;1
ZNF655;35
MRPL21;2
LYPD2;1
UAP1L1;7
BNIP3P1;0
ZNF98;0
FBXL22;127
ZNF786;3
ZNF517;136
S100A7L2;0
ZNF675;1
SLC22A5;8
AC089987.1;1
DACT3;1
ADARB1;12
ZNF860;0
HTT;27
OR6N1;0
C5AR1;1
DIO3;3
CYP2B6;0
H3C4;1
DCHS2;10
VEPH1;120
FABP12;1
SHPK;2
GGT3P;1
OR51D1;0
IPP;267
OPALIN;0
OR13G1;10
MAP3K5;15
OGDHL;2
CYP2F1;1
GSTK1;12
HNRNPAB;167
OR2L5;0
STMN3;7
PDGFA;7
AC003975.1;1
GYPE;63
COL13A1;30
AC073648.1;0
SPN;2
ZNF695;1
ADAM3A;0
AC034105.1;0
PCDHB11;3
ZNF628;17
GALP;0
SLC2A10;2
ZNF665;2
RPF2;6
LINC00477;0
SLC28A3;6
FAM177B;0
MIB2;28
OR6Y1;0
MYO5A;2
IRF1-AS1;991
GZMM;0
ATG7;726
PRAMENP;0
AL359955.1;0
SIPA1L1;16
TTC30A;4
SSPOP;3
ELANE;0
RAB40C;26
PIGN;3
COL4A6;20
ZNF624;1
HHLA3;4
RPS17P2;0
HOXA4;0
TOPORS;77
BCO2;5
GPX1P1;1
KCNMB2;28
AC068051.1;2
ENTPD6;13
DMBX1;15
KLKP1;2
OR11L1;0
ENPP1;0
ATP11AUN;2
CCDC154;1
FAR1;4
CPLANE1;20
ZNF841;1
MFAP5;0
MYH6;0
VN1R5;1
ZNF615;0
EOLA1;38
CDC42SE1;636
UBE2Q2P12;0
MPEG1;63
SERPINB2;0
DPP4;2
SERPINB13;0
AC106870.1;2
PDCD1LG2;40
ZNF433;38
CCER1;0
DNAH10;228
SLC22A24;1
AC007952.1;0
AL157838.1;1388
OR51C1P;0
KRTAP26-1;0
CBX3P7;0
SPTAN1;333
NMB;21
PARVA;7
KLHL14;0
OR6C74;0
FAM114A1;7
RPE;36
ZNF460;22
CR1L;0
PHF2;3
RPS26;11
C14orf178;109
PTMAP2;10
SCGB1D4;0
PSAP;6
S100A10;11
CFAP43;24
LHFPL5;6689
RPL37A;27
HOXC6;7
TXNRD3;0
CFD;7
STPG3;51
MAP1LC3C;1
MCMBP;27
EME2;1520
KLHDC1;1
ZNF81;7
TAF13;3
ZNF780A;2
ATAD3A;17
OR5B17;0
OR52M1;0
IGKV7-3;0
FAM118B;342
ZNF461;18
AC011450.1;1
AC122129.1;126
CCDC180;0
SLC9A8;40
OCLN;5
CFAP299;1
H4-16;11
CYP2A13;0
ZNF181;58
SLC22A20P;2
OR8G1;0
INKA2;55
ZNF44;65
GPAA1;13
ADAMTSL2;0
SGTB;101
ZNF790;316
OR5M12P;0
PRB3;5
CYRIA;1
MYO1C;31
MDS2;9
OR7E13P;1
NKIRAS1;1796
OR1S2;0
UGT2B17;0
MEIG1;3
SLC22A12;3
KIF13B;11
NRAP;3
ADH5;46
SLC22A6;1
H2BC12;28
TEAD4;2
SPG7;59
HRNR;464
IFNA1;46
HES5;3
NBEAP2;0
ZNF677;4
ERO1A;10
ZNF823;1
CYYR1-AS1;14
ZNF311;34
ZNF347;14
OR5H2;0
PLCG2;4
FCHSD1;953
ZNF71;1
AADACL2;7
S100A6;32
RPL12;59
DNM3;66
ZNF121;10
MPZL1;27
VPS13A;11
MBP;149
AKAP17A;82
AKAP17A;0
ELOVL2;19
GOLGA6L9;1
LEKR1;85
C1orf122;347
OR51A8P;0
SNHG12;57
ZNF734P;0
AL592490.1;1
CLEC9A;0
KEL;0
NOL8;49
IRAK4;8
CCDC151;781
DLGAP2;2
MRPL42;14
ENTPD7;287
FCGR1B;5
SPANXA1;0
SAGE2P;0
ZNF335;225
ZNF560;1
TUBA3C;0
RPS4X;26
ZNF273;8
ZNF84;0
MAK16;331
ZNF667;16
AVPR1B;0
SIRPA;38
DSCR8;0
GRK6;660
PRIM1;2
MARCHF5;2
POTEH;0
NPIPB13;1
AKR1B10;1
SULT1C4;3
CYP2A7;4
ZBTB14;7
KRTAP9-9;0
CD2AP;19
NUP62CL;2
SFI1;182
KRTAP4-6;0
TMPRSS11F;4
ZNF649;11
ADH4;12
OR2T6;0
ZNF248;14
AC025279.1;0
CHSY3;0
TOR4A;8
LPAR1;0
MB;2
OR2L3;0
DEFB107B;0
HIBCH;9
ZNF544;166
TMEM229B;13
PTMAP9;14
SOWAHC;14
ZNF770;5
ZNF849P;0
ZNF876P;0
NPIPB6;10
HMGN5;3
MIER1;153
MAN1A2;13
SVIP;12
ZNF251;8
DDRGK1;25
FAM47C;0
TFDP1;2
CLEC4C;0
ZNF607;1
BPIFA1;0
ZNF334;0
HSD17B11;2
SZT2;2624
SULT1C2;9
ZXDA;3
RPS6KL1;234
AC092143.1;0
CACNA1E;3
OR51H2P;0
QRICH1;20
AFDN-DT;10
CSF2RA;0
CSF2RA;0
FKBP1C;0
DDX42;134
GUSBP13;0
RPL23A;83
SLC29A3;3
CYP2A7P2;0
STYX;63
UBL5;3
OR5BB1P;0
HELZ;8
TMEM116;17
KRTAP4-5;0
UCKL1;144
AC021146.1;0
OR5B21;1
NUP210P1;0
CARD11;0
ZNF485;1
PEG3;28
SDAD1;12
BMS1P9;0
ZKSCAN8;0
PHETA1;5
TMEM239;1
HYLS1;102
MYL4;0
ZNF442;2
ZNF813;0
HOXC4;1
DCAF12L2;0
PIM3;2
GET3;2
AL354714.1;2
ASPH;93
OR7A11P;0
SPRED2;13
WWP2;2
GFPT1;2
UVRAG;0
KRTAP13-1;0
ZNF26;10
TMEM207;0
ITSN2;17
NTRK1;7
BZW1P2;0
OGA;28
TATDN2P1;3
ZNF658B;1
MT1F;1
TCAF1;7
ZNF69;0
TXNRD1;25
NRARP;6
ZNF583;10
KRTAP4-1;0
CCT8L2;0
OR14L1P;0
ZNF568;15
LINC02692;0
ZXDB;4
ZNF480;3
ZNF587;374
TPM2;22
FLVCR1-DT;3
RTP2;0
SH3BGRL2;0
ZNF808;5
ANKRD35;3
B3GNT6;2
AC007920.1;0
YTHDF2;15
NBR2;9
TMA16;7
HLA-DRB5;1
ATL1;309
CNGA1;24
MAFK;229
ARMH1;11
ZNF43;4
GPN1;383
PLN;60
PABPC1P2;3
C2CD4A;32
ZNF28;3
ITGBL1;6
ZNF511;20
C20orf203;0
ZNF627;45
KCNRG;41
WDHD1;5
AC133561.1;0
ZNF789;382
CTNND1;7
DDX39B;33
SLC34A3;75
RD3;2
SPANXC;0
SH2D1B;2
ARC;0
AC073343.1;5
NUDT16;5
TLK1;2
LRBA;11
C3orf35;0
ZNF536;6
MMP17;0
OR2M2;0
BAZ1A;127
AKR1C4;0
COPS8;0
PPIAP22;1
CCDC69;0
MDM4;11
RYR2;1
ZNF534;5
KLHL9;4
FAM3D;0
NCOA6;20
STK39;0
TAT;9
ABHD17AP1;27
C6orf89;213
CALM1;19
LPA;0
AC135895.1;0
TAFA2;52
OR10G6;0
TTC37;1
OR5BS1P;1
TUSC1;17
MAGEA1;1
PAPSS2;190
LINC01565;1
SLC9A6;129
FAN1;247
ABCA4;2
EIF1AY;0
MT-ND6;1559
IPO9;25
OR10R3P;0
GPX6;0
CEP290;74
SSBP3-AS1;214
MT-CO2;1739
GLMP;331
TOGARAM1;11
DLL1;5
ANKRD13B;6
ECI2;5
UNC13B;8
TEX45;13
MT-CYB;10162
LDB1;12
PPP1R14C;6
CTR9;2476
SMOC1;10
F5;11
MSRB1;3
SMIM11P1;2
LRRTM3;0
ZNF652;7
SMURF1;328
SLC5A3;7
MTCO3P12;8
GPATCH3;11
CDC42BPB;17
PLXNB3;38
OXCT2;0
RPL10A;30
COLGALT2;38
EPS8L3;2
EGFL6;0
MT-ND2;647
SYCP1;2
APCDD1L;74
RCSD1;0
RASSF9;2
FAM169A;203
ZNF830;0
GRIN3A;218
MT-ND5;12144
OR7E103P;0
MUC2;5
CNOT7;49
TMEM184B;42
MTOR;17
SCAMP5;4
ZNF521;1
ALPK2;5
BRINP2;0
MAGEB3;0
LRIG2;2
MT-CO1;4396
PNP;13
PAX9;31
LRRC10;27
GK;5
FOXJ3;47
ZNF358;1
SFT2D1;0
CD247;5
GRM3;0
CHAMP1;1
INPP5F;137
ARHGAP11A;5
SUCNR1;0
HMGN2;46
SELENOM;54
UBE2J1;8
GJC2;8
OPA1;4
DENND4B;19
RYR3;372
ZNF277;1
MT-ND3;802
KTI12;0
STYXL2;0
SELENOT;64
ARHGEF15;0
TOX;0
CES1;7
CD3E;0
RUSC2;15
C1orf68;0
FICD;424
OSTC;1
HSD3BP5;41
R3HDM4;4
TSEN15;2
LTN1;7
RUNDC1;7
CCDC152;226
MTND4LP30;4
STKLD1;239
GRK5;5
TYW1;516
DCAF12;10
SFMBT2;1
ASB12;0
PNMA5;2
ITPRIPL1;3
MT-ND4;5548
SMC5;10
MT-ND1;1097
DCAF12L1;0
PRMT6;17
SHISA4;0
CIPC;8
CAPZA2;1
MT-ATP6;915
1,00 TOP;39
PRC1;62
BHLHB9;0
MAP3K3;30
L1CAM;11
SREBF2;15
C1orf174;3
POU3F3;0
RASGEF1A;5
SPOUT1;2
RPL39;9
DZIP3;10
KIAA0753;5
AC011611.1;1
DCLRE1A;0
ATG9A;16
NOS1AP;0
CSAG1;0
APRT;77
GPRASP1;0
TBKBP1;0
MAGEE1;0
CCDC167;70
MT-CO3;3377
ZFP2;1
SOWAHA;17
L3MBTL3;3
DMD;0
MFAP3L;10
NAGA;3
SMG5;12
KIFBP;5
TGM2;18
ARMCX6;0
PJA2;2
RORB;1
SGMS1;10
OR10R2;0
OR10Z1;1
MIRLET7E;0
MIR375;0
MIR30E;0
MIRLET7A2;0
MIR429;0
MIR380;0
MIR449A;0
MIR345;0
MIR16-2;0
MIR340;0
MIR107;0
MIR448;0
MIR370;0
MIR412;0
MIR377;0
MIR1-1;0
MIR381;0
MIR339;0
MIR103A2;0
MIR369;0
MIRLET7C;0
MIR371A;0
MIR425;3
MIR103A1;0
MIR219A1;7
MIR210;0
MIR335;2
MIR378A;0
MIR361;0
MIR324;98
MIR135B;1
MIR101-2;0
MIR323A;0
MIRLET7F1;0
MIR26A1;0
MIR129-2;0
MIR133B;0
MIR342;0
MIR148A;0
MIR379;0
MIR326;0
MIR410;0
MIR30C2;0
MIR372;0
MIR302C;9
MIR346;0
MIR409;0
MIR411;0
MIR26B;0
MIR148B;0
MIR383;0
MIR365A;5
MIR450A1;0
MIRLET7D;0
MIR101-1;0
MIR373;0
MIR302D;1
MIRLET7G;0
MIR337;0
MIR30D;0
MIR422A;0
MIR208A;0
MIR96;0
MIR126;2
MIRLET7A1;0
MIR374A;0
MIR367;5
MIR331;0
MIR31;0
MIRLET7I;0
AL160394.1;0
RN7SKP72;1
Y_RNA;0
Y_RNA;3
RNA5SP289;1
Y_RNA;0
Y_RNA;0
RNU105C;0
RNU6-1123P;5
RN7SKP184;0
RNU6-500P;0
Y_RNA;0
Y_RNA;0
Y_RNA;0
Y_RNA;0
RNU6-50P;1
AC069285.1;0
RNU6-834P;0
RNA5SP46;1
Y_RNA;0
Y_RNA;1
RNU6-896P;0
RNU6-28P;0
RNU6-664P;0
RNU6-874P;6
Y_RNA;0
SNORA60;0
RNA5S12;0
RNU6-349P;0
Y_RNA;0
RNA5SP26;0
RNU6-661P;0
AL356754.1;0
RNU1-58P;0
Y_RNA;1
RNU6-1094P;0
RNU6-502P;0
Y_RNA;2
Y_RNA;1
SNORA21;0
RNU6-1312P;0
RNA5SP430;0
RNU6-208P;5
Y_RNA;0
RNU6-858P;0
RNU6-222P;0
SNORD115-34;0
RNU4-82P;0
RNA5SP347;0
RNA5SP52;2
RN7SKP25;1
AL512272.1;0
RNA5SP183;0
RNU4-39P;3
RNU6-1298P;0
RNU6-230P;0
Y_RNA;0
Y_RNA;68
RNA5S11;0
RNU6-204P;0
RNA5S3;0
RNU5E-1;0
RNU6-766P;5
Y_RNA;5
RNA5SP432;0
RNA5S1;0
RNA5SP273;1
Y_RNA;0
RNU6-1115P;0
RNU1-150P;0
Y_RNA;3
SNORA63E;0
RNA5SP327;0
Y_RNA;0
RNU6-1084P;0
U3;0
RNA5SP453;0
RNU5F-1;2
Y_RNA;0
RNU6-79P;7
RNU6-369P;0
SNORD114-7;0
AC124254.1;1
RNU6-600P;0
RNA5SP93;0
RNA5S5;0
Y_RNA;2
RNY4P19;0
RNA5SP308;0
SNORA1B;6
RNA5SP301;0
Y_RNA;0
Y_RNA;0
SNORD62;0
RNA5SP370;7
RN7SKP170;0
VTRNA3-1P;0
Y_RNA;0
RNU1-108P;0
SNORD9;2
Y_RNA;3
Y_RNA;0
Y_RNA;1
RNU6-543P;0
RNU6-845P;0
RNA5SP276;0
SNORD115-12;0
RNA5SP388;0
RNA5SP191;0
RNU4-35P;1
Y_RNA;0
RNU6-1216P;0
Y_RNA;2
Y_RNA;15
RNU6-556P;0
RNU1-62P;0
AC011891.1;11
Y_RNA;0
Y_RNA;5
SNORA63;5
AC092324.1;0
RN7SKP104;0
Y_RNA;2
SNORA31;0
RNA5SP389;0
RNU6-633P;5
RNU4-15P;0
Y_RNA;0
RNU1-70P;2
SNORD115-25;0
Y_RNA;1
RNU6-1313P;0
RNU1-94P;0
RNU6-247P;0
RNA5SP110;0
RNA5SP477;3
RNU6-212P;1
RNU6-235P;0
Y_RNA;0
Y_RNA;0
RNU6-386P;0
RNA5SP226;10
RNA5SP295;4
RNU6-462P;0
Y_RNA;0
RNA5SP305;7
RNU6-315P;27
Y_RNA;0
RNA5SP195;0
Y_RNA;25
Y_RNA;4
RNU6-545P;7
SNORA63;0
