symbol;value
ECPAS;2559
TOR1B;459
C9orf78;785
SMC2;453
KLF4;823
TOR1A;579
RALGPS1;332
NIBAN2;1857
OR1J1;0
OR13C9;0
ST6GALNAC4;99
TMOD1;485
DAB2IP;844
STXBP1;431
SLC2A8;204
ANGPTL2;1085
CDK5RAP2;2517
ZFP37;114
SLC31A2;957
SLC31A1;1256
TLR4;332
ZNF189;592
ALDOB;4
STX17;799
PRPF4;789
FPGS;764
USP20;557
BAAT;1
KIF12;367
ATP6V1G1;2077
TEX10;360
GARNL3;107
MRPL50;475
DPM2;532
WDR38;0
TSTD2;790
GABBR2;0
HEMGN;0
PSMB7;1347
NR5A1;0
TRMO;181
RABEPK;417
GOLGA1;831
XPA;241
NCBP1;1184
ANP32B;1408
OR1L4;0
PDCL;422
RPL35;2244
CTSV;5
LMX1B;1170
ARPC5L;500
ENPP2;675
DSCC1;55
DERL1;1534
MYC;660
CCN3;257
IL33;178
DMAC1;362
RANBP6;864
POLR1E;237
PLAA;816
IL11RA;65
UBAP2;577
APTX;461
RNF38;898
TLN1;4929
CCL21;38
1,00 SIT;10
IFNA21;0
DMRT1;0
DNAJB5;200
SPAG8;26
DCTN3;500
CD72;18
TMEM8B;423
GRHPR;1050
ALDH1B1;711
HINT2;2
ARHGEF39;210
IGFBPL1;77
DENND4C;1297
RPS6;15893
CNPY3;577
FOXP4;1000
PPIL1;398
KLC4;478
KIF13A;1646
ZSCAN9;229
PIM1;339
GMPR;13
CMTR1;738
TFAP2A;3749
SLC22A7;0
YIPF3;1512
TMEM14B;399
TMEM63B;911
FRS3;61
TJAP1;288
CAPN11;11
TINAG;0
HCRTR2;0
KIAA0319;0
IRF4;26
SLC22A23;1217
TUBB2A;148
LRRC1;1266
GCM1;2
FOXF2;66
BPHL;311
RIPK1;884
TUBB2B;14
UQCC2;529
HMGA1;830
TCF19;112
FLOT1;2404
IER3;581
1,00 MDC;483
PGBD1;116
ATAT1;158
TPMT;805
CLPS;2
RNF144B;1429
NRM;86
MTCH1;1792
VARS2;4
TAF8;484
FAM8A1;1190
C6orf52;5
FGFBP1;1
FGFBP2;103
CPEB2;1139
FHDC1;152
TLR2;149
MGARP;4
TTC29;1
MYO7A;28
FCHSD2;815
ARRB1;661
SLCO2B1;258
THAP12;703
ANKRD42;414
IL18BP;960
NUMA1;7505
CCDC90B;449
SYTL2;2516
RAB30;2539
CREBZF;1201
LRRC32;1216
PRCP;2300
NARS2;349
RNF121;325
MRPL15;375
PI15;17
TTPA;5
GGH;51
SLCO5A1;0
SULF1;4239
TGS1;386
SDCBP;1842
NEK1;411
DDX60;491
NXPE4;1
SORL1;3045
TMPRSS4;0
BUD13;261
TRPC6;79
MMP7;105
MMP20;1
MMP27;4
CFAP300;19
DCUN1D5;949
YAP1;3065
TRIM29;96
SLC37A4;312
BTG4;0
POU2F3;139
RDX;1130
PPP2R1B;668
FDX1;233
C11orf1;330
FXYD6;154
ARHGAP20;85
FXYD2;3
MMP13;434
TMPRSS13;146
CASP1;114
CASP5;0
ALKBH8;216
MAP2K5;264
UNC13C;4
SQOR;887
CTDSPL2;758
SLTM;2155
THBS1;11931
MAPKBP1;333
NUSAP1;0
NDUFAF1;356
KIF23;315
AC027088.1;0
ITGA11;1311
KNL1;41
HAUS2;390
RTF1;2916
PARP6;486
RPLP1;12489
PAQR5;188
LRRC49;123
TUBGCP4;851
RMDN3;728
ITPKA;0
UACA;1427
SMAD6;168
PLCB2;55
TMEM62;1116
PAK6;26
ADAM10;2469
DUOX1;48
SLC28A2;4
STRA6;26
CYP19A1;8
ZNF280D;323
SEMA6D;172
BCL2L10;2
RSL24D1;1782
SPTBN5;42
GCOM1;25
GCHFR;144
BCAR3;994
TTLL7;202
FNBP1L;3409
KYAT3;791
GTF2B;485
BRDT;0
RABGGTB;500
IFI44L;204
GIPC2;48
ARHGAP29;2149
IFI44;164
SLC44A5;4
RPL7P9;41
CLCA2;120
DNASE2B;6
DBT;829
RTCA;423
IFT172;546
SELENOI;1370
CGREF1;63
HADHB;2016
KHK;25
ADCY3;425
PPM1B;378
PNPT1;419
DYNC2LI1;449
LHCGR;3
THUMPD2;186
CYP1B1;892
SULT6B1;10
RAB1A;2908
ACTR2;5490
PREB;631
SLC5A6;1358
ABCG5;2
PREPL;1688
SLC3A1;472
EMILIN1;940
FBXO11;1280
SIX3;5
ATRAID;1225
CENPO;270
LRPPRC;3139
TRIM54;2
DTNB;366
ACTR1A;1774
CYP2C9;0
MFSD13A;28
CYP2C8;0
MYOF;3919
LOXL4;42
STAMBPL1;51
CH25H;67
LBX1;0
ATAD1;995
BTBD16;1
KIF11;74
CUZD1;1
TACC2;607
DUSP5;459
CALHM2;249
3,00 ARL;547
CEP55;20
KIF20B;154
ENTPD1;930
EXOC6;556
PLCE1;131
RBP4;1096
DBR1;298
DNAJC13;1204
GPR87;4
ANXA7;2587
FAM149B1;596
ASCC1;550
PLA2G12B;0
ZNF365;36
OIT3;3
ADAMTS14;167
RPS24;8562
TET1;40
DNA2;71
MYPN;1
AOX1;185
ATIC;2269
SMARCAL1;424
BARD1;220
STAT4;27
MSTN;2
CARF;200
ASNSD1;246
METTL5;869
SSB;1521
NAB1;537
CDK15;41
PPIG;1452
FASTKD1;269
MDH1B;56
HECW2;494
IDH1;2886
OLA1;1772
CIR1;731
ITPRID2;2151
CHRNA1;6
FAM117B;301
WDR12;370
ABI2;2741
ITGAV;4397
SLC40A1;14871
SLC35A5;633
SLC49A4;367
SENP7;426
GUCA1C;0
CCDC54;0
COX17;158
PARP9;1846
MNS1;126
USP8;1233
SECISBP2L;1169
TMOD3;1333
SPPL2A;1516
GLCE;1326
SHF;50
APH1B;433
INTS14;759
CILP;7915
PARP16;303
PPCDC;100
HCN4;3
SEMA7A;102
UBL7;422
ARHGAP24;138
FAM13A;644
HERC3;10
HERC6;286
HERC5;87
PCDH10;25
NDST4;0
ZGRF1;58
AP1AR;701
COPS4;787
HNRNPD;2355
PRKG2;34
RASGEF1B;121
SEC31A;4886
FGF5;0
GPAT3;166
IL21;0
FGF2;290
BBS7;192
KIAA1109;1890
BMPR1B;101
RAP1GDS1;1042
LARP1B;413
MMRN1;37
PDE5A;406
PRDM5;97
TRPC3;7
NAAA;523
NUP54;557
CXCL9;99
BMP2K;821
G3BP2;2625
SEPTIN11;3305
FRAS1;32
SCARB2;5778
CCNG2;3560
CNOT6L;1019
USO1;1602
CDKL2;3
SHROOM3;2386
ANXA3;176
PPA2;951
CENPE;66
GSTCD;385
INTS12;364
ENPEP;253
CASP6;399
LEF1;342
HADH;1599
EGF;46
PAPSS1;1725
SEC24B;933
C4orf17;0
PPP3CA;484
SLC39A8;204
MTTP;7
FBN2;71
MAPK8IP3;513
RGS3;1065
GUCD1;2453
TTLL8;1
RNF185;1053
SHISAL1;57
PARVG;80
B4GALNT3;936
PDE6H;0
ERP27;193
ETV6;1097
GABARAPL1;1182
KIF21A;271
CPNE8;115
YARS2;219
FGD4;333
ALG10;106
PIK3C2G;40
SINHCAF;453
PLCZ1;0
AEBP2;529
SLCO1C1;9
ETFBKMT;262
ETNK1;1483
ZCRB1;514
TMEM117;91
PRICKLE1;760
C1RL;644
NDUFA9;191
CLSTN3;1474
KLRG1;17
VAMP1;149
TAPBPL;302
CD27;66
RBP5;104
PEX5;601
PIANP;4
SLC38A4;29
AMIGO2;360
SCAF11;2629
COL2A1;0
PPFIA2;38
ANP32D;2
LLPH;269
RPL14P1;49
LRIG3;336
MARCHF9;247
INHBE;0
GLIPR1;803
TPH2;1
PHLDA1;413
TMEM19;488
LGR5;5
PTPRQ;3
DUSP6;2279
POC1B;304
TMTC3;1019
LUM;16171
KERA;52
SNRPF;414
AMDHD1;17
NEDD1;521
SYCP3;269
ASCL1;0
GAS2L3;53
TMEM132B;9
SLC15A4;433
TDG;364
RITA1;262
SDSL;114
MMAB;365
GLTP;545
GIT2;842
TCHP;784
FAM222A;64
FOXN4;3
NUP58;1055
MTMR6;817
SLC46A3;690
SLC7A1;522
PDX1;0
LNX2;1184
SUOX;671
CCDC65;16
SLC39A5;2
TARBP2;253
RDH16;8
DHH;12
ACVRL1;355
GPR84;15
NPFF;0
NABP2;459
N4BP2L1;139
CELA1;2
SMARCC2;2273
BRCA2;61
KANSL2;474
CERS5;750
MAP3K12;710
ITGB7;35
GALNT6;2020
CSAD;512
LMBR1L;261
MYG1;1
ESYT1;2290
TMBIM6;17619
ANKRD52;800
KRT71;1
ZNF740;749
SMIM2;7
WDFY2;405
HNRNPA1L2;62
LPAR6;599
ESD;1113
RB1;1153
SBNO1;1375
MORN3;41
SETD1B;709
VPS33A;192
VPS37B;417
RHOF;74
DENR;1119
DIAPH3;10
SLAIN1;15
RBM26;1108
SRRM4;1
METTL21C;2
MBNL2;1316
RNF113B;0
ZIC5;1
ABHD13;463
RAB20;371
GRTP1;195
CUL4A;1722
TTC6;383
SSTR1;7
CDH24;65
REM2;10
CBLN3;92
TSSK4;16
NOVA1;103
FITM1;0
MDGA2;0
TMX1;849
FRMD6;1363
PELI2;147
RTN1;252
ARMH4;152
SYT16;0
SLC38A6;89
NAA30;591
ADAM21;6
RDH12;8
DCAF5;1357
RAB15;449
WDR89;307
ESR2;20
KCNH5;0
STON2;525
EFCAB11;170
GPR65;36
PTGR2;196
JDP2;464
AK7;29
FAM181A;1
SLC24A4;1
FBLN5;1149
SERPINA10;2
CLBA1;333
WARS1;1134
SLC25A47;0
WDR20;545
NIPA2;825
SLC12A6;955
DUOXA1;10
MFAP1;783
TCF12;2163
SORD;1428
SERF2;3039
ZSCAN29;427
DUOXA2;4
DUOX2;8
LYSMD2;47
SLC27A2;118
FGF7;156
HDC;7
GCNT3;0
BNIP2;909
GTF2A2;433
SRP14;2834
BAHD1;562
DISP2;20
CDAN1;290
TLE3;1058
ANP32A;2860
COMMD4;392
UBE2Q2;1270
PSTPIP1;20
ETFA;1693
BCL2A1;12
HMG20A;642
SCAPER;218
TSPAN3;1423
WDR61;832
NCOA2;1694
NEIL1;316
MAN2C1;606
DNAJA4;1498
TLNRD1;257
TPM1;7363
IGF1R;4538
ARRDC4;417
PIF1;15
USP3;1005
CYP11A1;13
BBS4;544
PML;854
CYP1A1;20
ADAMTS17;115
LINS1;279
ULK3;283
GOLGA6D;0
PCSK6;1667
CCDC33;0
CELF6;0
SCAMP2;1417
CYP1A2;3
LMAN1L;0
HAPLN3;53
RHCG;2
POLG;704
RLBP1;0
FANCI;391
ABHD2;1756
WDR93;42
TICRR;20
NTRK3;38
DET1;23
MFGE8;1119
ZNF710;259
UNC45A;1192
ST8SIA2;11
MCTP2;25
FURIN;2979
IQGAP1;10404
CRTC3;1335
EFL1;546
SH3GL3;0
SEC11A;1334
SEPTIN12;0
GLYR1;2320
PMM2;358
SLC5A2;876
ITGAX;103
TGFB1I1;457
RUSF1;1617
ARMC5;201
PARN;1262
FTO;722
UQCRC2;3064
CDR2;574
IGSF6;69
ARHGAP17;916
MYLK3;2
ABCC12;92
NKD1;138
DHX38;440
TXNL4B;104
MARVELD3;279
CHST4;3
ZFHX3;459
CLEC18B;2
CPNE2;342
NLRC5;254
KATNB1;165
KIFC3;201
ADAMTS18;99
NUDT7;54
GCSH;14
CMTM3;1174
CMTM2;1
CDH11;3603
NOL3;289
MAP1LC3B;1072
MBTPS1;2705
CDH13;377
ZCCHC14;628
MEAK7;148
ADAD2;2
OSGIN1;26
IRF8;132
RHOT2;816
RPL3L;2
ZSCAN32;518
RPS2;8149
NDUFB10;767
PDPK1;1068
TIGD7;477
DEF8;260
TCF25;641
GALNS;202
GAS8;253
MED9;178
NCOR1;2052
CDRT15P1;4
COPS3;522
GID4;167
ZNF287;152
MYOCD;22
KSR1;157
UTP4;364
RANBP10;369
CTRL;76
DPEP3;0
GFOD2;380
NOB1;274
PRPSAP2;221
UNC45B;1
PCTP;265
OR4D1;0
TOM1L1;1105
KIF2B;1
C17orf80;526
TOB1;4007
VPS53;427
SPATA22;1
SGSM2;570
NPEPPS;2435
SKAP1;175
LRRC46;141
SCRN2;370
SSH2;450
RHBDL3;6
SPACA3;0
ARSG;377
ABCA8;326
G6PC3;747
CLTC;12403
C17orf64;0
BCAS3;349
PTRH2;1156
SS18;1753
TAF4B;60
AFG3L2;1185
PRELID3A;22
IMPA2;64
GNAL;291
SLC39A6;6412
RPRD1A;964
C18orf21;140
GALNT1;3437
ASXL3;14
ADCYAP1;10
MEP1B;0
SLC25A52;3
GAREM1;999
ESCO1;727
OSBPL1A;1556
GATA6;140
GREB1L;1095
RMC1;330
PELP1;476
NPC1;715
SLC14A1;39
ARRB2;207
SLC13A5;1
ZMYND15;18
WRAP53;114
MINK1;678
SAT2;271
ASGR1;5
PIK3R5;75
TP53;877
CCDC40;163
ARHGDIA;2693
TMC6;393
SLC16A3;146
CARD14;515
TTYH2;95
RAB40B;203
EIF4A3;1599
CSNK1D;2179
ANAPC11;360
TBCD;844
FN3KRP;540
NARF;366
RPTOR;472
FOXK2;790
TRIM65;192
CBX8;145
SECTM1;209
RNF157;200
CEP131;99
ZNF750;22
WDR45B;1302
CBX4;608
RNF165;16
DYM;765
MAPK4;6
ELAC1;56
MBD1;753
SMAD4;1155
TNFRSF11A;30
ZCCHC2;397
FBXO15;56
CBLN2;1
PMAIP1;106
P3H4;412
NT5C3B;295
RETREG3;1832
ERBB2;6727
GRB7;274
MIEN1;578
PNMT;12
ARL5C;1
STAC2;61
IGFBP4;6866
FKBP10;1366
TXNL4A;587
CACNA1A;18
MISP3;157
SAMD1;464
BRD4;1338
SLC39A3;146
NFIC;4395
TPGS1;15
PLPP2;983
ZIM3;0
PRDM15;161
PFKL;1172
FEM1A;882
VAV1;58
MVB12A;378
CIB3;6
AC008764.1;0
SH3GL1;1133
DUS3L;102
DPP9;662
DMRTC2;1
CCDC97;696
TMEM91;49
ZFP14;376
SIRT3;878
IFITM3;4798
PGGHG;172
HUNK;167
COL6A1;16448
OR1E3;0
IFNAR1;1393
SOD1;2029
COL6A2;15794
SIK1;20
DNMT3L;0
TRPM2;194
SCYL1;631
TMEM50B;1685
APP;26563
DOP1B;1550
URB1;795
AKT1;3046
IL19;3
EMP3;182
SAE1;1488
NTN5;3
LMTK3;176
GEMIN7;183
CBLC;259
WTIP;158
ADAMTS10;129
SLC6A3;1
RNPEPL1;776
CAPN10;103
MYO1F;117
ERVK3-1;226
NLRP12;10
CACNG8;4
ZNF787;210
TIMM29;151
FBN3;0
CARM1;841
EVI5L;182
TM4SF5;0
SLC47A1;10
PSMB6;462
GPR32;0
SIGLEC10;37
ACP4;0
KLK3;0
ZNF473;227
FAM71E1;31
RPS11;10783
PTH2;0
AC020909.1;0
RPL13A;12084
CTU1;12
NOSIP;317
IGLON5;6
RCN3;509
ZNF614;333
SLC2A5;13
RERE;2991
MMEL1;236
CFAP74;6
PRDM16;23
CELA2A;0
PADI3;1
FHAD1;42
PADI1;3
EPHA2;138
ARHGEF19;262
EFHD2;293
PEX14;288
PGD;1953
MYOM3;29
SH3BGRL3;1161
CNKSR1;471
RPL11;9987
IL22RA1;2
ZNF593;145
C1orf216;313
KIAA0319L;2150
EVA1B;195
C1orf94;0
DMRTA2;2
PLK4;52
MAP3K6;661
FCN3;47
GPN2;404
SYTL1;195
WDTC1;1416
CELA3A;0
NBPF3;131
HSPG2;7434
ITGB3BP;349
SERBP1;3261
BCL10;464
CCN1;7633
PRKACB;9870
PIGK;952
TINAGL1;300
AZIN2;142
RPS8;8328
KIF2C;65
PTPRF;11605
BEST4;2
MOB3C;280
CYP4B1;526
TMEM61;6
DMRTB1;0
LMO4;782
SYPL2;17
BARHL2;0
MTF2;440
SLC44A3;439
IGSF3;2485
ZNF697;233
CTTNBP2NL;837
STRIP1;585
KCNA10;0
PSMA5;1379
FNDC7;0
C1orf162;101
CD53;149
PROK1;6
CELSR2;1102
ITGA10;138
GPR161;193
ALDH9A1;1703
ATP1B1;4221
TIPRL;657
NME7;563
POGK;1438
MPC2;596
CREG1;1495
DCAF6;1279
GPA33;3
RXRG;6
TBX19;26
UCK2;263
TMCO1;1921
XCL1;1
XCL2;0
POU2F1;516
MAEL;5
ILDR2;38
DPT;266
MGST3;728
ADCY10;1
1 COP;789
NECTIN4;951
UFC1;1365
PPOX;255
FCGR2A;254
NUF2;10
RGS5;3267
SDHC;972
PFDN2;208
NR1I3;113
USP21;403
F13B;0
PRCC;708
FCRL5;15
RRNAD1;309
MRPL24;678
PIGM;587
CASQ1;3
ISG20L2;797
CRABP2;222
HDGF;3586
ABL2;825
XPR1;959
RGS16;586
TOR1AIP1;1321
FAM163A;0
HMCN1;1182
RGL1;263
LYPLAL1;251
LHX9;3
PRUNE1;762
RORC;692
TUFT1;680
SF3B4;1002
ECM1;361
ZNF687;852
TARS2;423
CGN;758
SNX27;1260
SETDB1;760
ADAMTSL4;156
MCL1;7620
CTSK;3532
RFX5;736
PI4KB;1089
PIP5K1A;1205
ANP32E;482
MINDY1;761
ANXA9;293
SELENBP1;2846
CERS2;6002
ENSA;2915
LSP1P4;18
SEMA6C;84
MRPL9;494
ARNT;1116
POGZ;1813
C1orf56;558
OAZ3;211
HORMAD1;1
GOLPH3L;820
GABPB2;281
SYT14;1
KCNH1;466
DTL;40
DYRK3;252
EIF2D;599
INTS7;427
VASH2;65
TAF1A;92
SMYD2;296
SUSD4;29
DUSP10;177
HHIPL2;0
TP53BP2;800
ATP8B2;685
FLG2;0
CRNN;0
ADAM15;2461
JTB;299
RAB13;129
S100A8;12
TPM3;4377
NUP210L;2
SNAPIN;483
SLC27A3;133
S100A7;0
UBAP2L;2291
SLC39A1;50
HAX1;729
CREB3L4;1826
EFNA3;335
AQP10;0
KCNN3;71
C1orf43;2877
GATAD2B;904
ILF2;2415
RIT1;456
INTS3;912
PKLR;7
HCN3;47
FLG;6
ACTA1;16
C1orf131;131
GALNT2;1341
TTC13;274
SCCPDH;800
LYST;1702
MAP3K21;21
CEP170;411
ACP1;1046
SNAP47;576
SRP9;3985
NVL;388
SDE2;453
DEGS1;965
FBXO28;1023
ARF1;4552
LEFTY2;26
CNIH4;483
ITPKB;694
GUK1;966
CDC42BPA;645
CNIH3;41
C1orf35;127
MBOAT2;3258
PARP1;2703
PSEN2;8
PYCR2;266
LBR;534
WNT9A;64
EPHX1;2010
REN;1
SOX13;1373
ETNK2;565
PPFIA4;7
PLEKHA6;1072
PTPN7;50
SYT2;8
ARL8A;604
OSR1;21
GDF7;5
PDIA6;2417
RHOB;9038
ATP6V1C2;1171
HNRNPLL;590
GALM;260
CAMKMT;109
ABCG8;2
EML4;772
CALM2;9356
CHAC2;36
RPS27A;4607
WDPCP;150
VPS54;625
REG3G;0
ASXL2;907
ETAA1;381
SNRPG;368
ABHD1;35
MEIS1;154
TRIM43B;0
TRIM43;0
CIAO1;1293
ZNF514;340
SNRNP200;4913
MRPS5;460
ANKRD53;18
TPRKB;362
NAT8;2
EXOC6B;747
SFXN5;117
TEX261;1514
DQX1;10
DUSP11;381
ST6GAL2;536
NPHP1;100
MALL;13
THNSL2;813
RALB;1555
C1QL2;0
TMEM177;111
NT5DC4;0
RABL2A;116
SLC20A1;1267
FBLN7;127
SNRPA1P1;0
ZC3H8;159
LIPT1;72
TRIM43CP;0
CNGA3;3
FAHD2B;129
LYG1;11
AFF3;2272
UBXN4;3424
NXPH2;1
SPOPL;2541
THSD7B;62
GPR17;9
POLR2D;498
AMMECR1L;672
GALNT13;35
PKP4;2118
SCN1A;0
SLC4A10;0
SCRN3;493
LNPK;1199
ZNF385B;434
TMEFF2;1
CDCA7;8
DLX1;0
UBR3;1279
PHOSPHO2;82
GULP1;118
FAM171B;129
HSPD1;4411
CCDC150;8
METTL21A;138
UNC80;0
PTH2R;38
CPO;8
NBEAL1;531
KANSL1L;305
SPAG16;54
ABCA12;4176
SUMF1;853
NYAP2;0
RHBDD1;491
ACKR3;331
TRPM8;0
HES6;30
ESPNL;10
ANKMY1;209
COPS7B;427
DIS3L2;306
CPNE9;2
FANCD2;153
TAMM41;123
VGLL4;2084
RAB5A;1214
RETREG2;1843
CTDSP1;1975
CNOT9;783
MARCHF4;2
STK11IP;311
GMPPA;503
GRIP2;39
EAF1;964
CNTN4;44
DYNC1LI1;519
RBMS3;480
GADL1;0
OSBPL10;273
POMGNT2;368
ACKR2;35
GASK1A;555
CSRNP1;858
SLC25A38;563
ITGA9;328
SLC22A14;1
GOLGA4;3477
CTDSPL;1252
STAC;21
IQSEC1;981
CAND2;24
RPL32;5898
PTPRG;1296
IL17RD;148
SHQ1;595
SLC25A26;1565
UBA3;1044
ARL6IP5;4024
TMF1;1445
LRIG1;4574
LRTM1;0
AC073896.1;0
LIMD1;807
ZNF660;36
NFKBIZ;1575
COL8A1;3455
NXPE3;1650
ADGRG7;0
MYH15;1
PHLDB2;512
ABHD10;389
TAGLN3;0
PLA1A;19
RABL3;693
ADPRH;145
IGSF11;5
ATG3;539
NR1I2;1
BOC;253
SRPRB;945
TMEM108;51
AGTR1;854
MED12L;94
EIF2A;1540
ALDH1L1;580
OSBPL11;412
TRPC1;102
NCEH1;543
SPATA16;0
FAM86B2;0
LPP;4549
TMEM44;117
RUBCN;482
AMT;2
TCTA;936
NICN1;0
UCN2;0
DCAF1;1017
MANF;631
AC062028.1;0
CCDC39;0
STXBP5L;0
EAF2;44
ILDR1;76
TM4SF19;2
MUC4;6
SLIT2;358
EIF2B5;1080
AHSG;0
ECE2;0
VWA5B2;1
DGKQ;172
FIP1L1;419
SLC26A1;64
LYAR;87
CENPC;482
EPHA5;1
CORIN;290
ATP10D;365
OCIAD2;336
SLC10A4;1
SLC10A6;16
SCD5;95
PLAC8;3
ENOPH1;413
CABS1;0
GC;0
TRMT10A;121
KLHL8;440
SNCA;18
PYURF;0
TBCK;714
CAMK2D;421
CISD2;297
DDIT4L;36
ANK2;265
TIFA;319
SPATA5;202
FABP2;1
CCNA2;86
METTL14;636
USP53;1568
SETD7;2969
NAF1;140
MARCHF1;91
SFRP2;10140
RPS3A;4376
RNF175;8
PDGFC;641
CBR4;1270
GLRA3;0
CYP4V2;461
ROPN1L;12
NDUFS6;161
MARCHF6;2741
NKD2;106
CDH18;0
ADAMTS16;465
SRD5A1;206
MYO10;324
OTULINL;533
RPL37;5466
SKP2;319
OSMR;1230
UGT3A1;0
PLK2;3089
SHISAL2B;2
GZMA;27
PIK3R1;2367
HAPLN1;64
LHFPL2;644
SSBP2;617
BHMT;13
ANKRD31;8
IQGAP2;1037
CRHBP;28
RASA1;1119
LIX1;0
GIN1;144
PPIP5K2;1204
PAM;1579
BDP1;1007
GTF2H2;46
SLC30A5;1399
BTF3;5247
FBXL17;525
SPATA9;16
TSLP;2
TNFAIP8;265
FEM1C;1790
COMMD10;594
ATG12;944
MEGF10;23
ADAMTS19;20
YIPF5;989
ARHGAP26;430
CXCL14;2939
LECT2;1
SLC25A48;5
DDX46;1306
CDKN2AIPNLP2;0
IL9;0
TIMD4;1
RNF145;377
C1QTNF2;15
GABRA6;0
GABRB2;27
FBXO38;996
SPINK7;0
PCYOX1L;210
GLRA1;0
TNIP1;1638
G3BP1;5610
ZNF300;46
N4BP3;612
NHP2;600
RMND5B;1360
BOD1;653
CPLX2;0
TENM2;15
KCNMB1;29
FAM50B;105
MYLK4;13
FAM217A;4
TBC1D7;194
FARS2;226
GFOD1;456
CDKAL1;285
PCDHB18P;7
PSD2;0
LRRTM2;2
ZMAT2;1061
GFRA3;2
KLHL3;66
DCDC2;111
SLC17A4;0
H2BC1;0
KAAG1;14
TRIM7;21
TRIM41;471
HIGD2A;619
FAM193B;291
PLA2G7;14
TNFRSF21;313
RNF44;556
MMUT;1246
RASGEF1C;2
DOK3;79
ABT1;279
PPP1R18;608
DAAM2;401
PRIM2;177
MLIP;0
HMGCLL1;2
LGSN;1
FGD2;35
SCUBE3;40
ANO7;13
CRIP3;2
TTBK1;2
TCTE1;5
RPL7L1;1841
NFKBIE;169
CYP39A1;5
TPBG;1102
IRAK1BP1;147
PHIP;1008
PRSS35;13
MMS22L;91
FAXC;85
GABRR1;0
PNRC1;1125
PM20D2;53
RARS2;413
SCML4;7
TBC1D32;84
CLVS2;1
GPR6;0
RNF217;214
RSPO3;42
ARHGAP18;445
TAAR2;0
TAAR6;0
TAAR8;0
ABRACL;164
TAAR1;0
SLC18B1;137
MTFR2;3
SLC2A12;23
SHPRH;296
AIG1;231
DYNLT1;663
TIAM2;97
TMEM181;1760
PNLDC1;1
WTAP;826
ZMYM4;1844
VIP;3
ARMT1;1159
SLC22A3;43
LINC01558;6
VWDE;0
GNA12;1751
C7orf50;241
SDK1;60
WASH2P;39
CCZ1B;101
C7orf26;300
RBAK;653
CREB5;73
FERD3L;0
EGFR;863
LINC00525;0
CDCA5;29
IGFBP3;1643
PURB;1280
AC004453.1;10
IGFBP1;1
SSC4D;14
MDH2;2463
POMZP3;78
AC211486.1;0
NIPSNAP2;881
CCT6A;1534
PSPH;94
TRIM50;0
ZNF92;1244
ATXN7L1;140
TMEM168;518
ASB15;0
MAP11;121
SLC12A9;217
GIGYF1;455
TRIM4;721
MEPCE;559
ZAN;0
TMEM209;381
AGBL3;24
STRA8;0
ZC3HAV1L;34
TMEM140;341
TLK2;409
EPHA1;304
NOM1;175
CNPY1;0
NCAPG2;160
ASB10;0
NLGN4X;51
SHROOM2;197
RAB19;68
LUC7L2;339
DENND2A;107
CLTRN;9
SH3KBP1;631
TMEM47;509
LANCL3;15
SYTL5;27
CASK;759
KDM6A;934
SPIN2A;3
MSN;3650
AKAP4;0
CCNB3;25
HDAC8;181
SLC16A2;293
DIPK2B;420
ZNF157;2
ZNF182;210
CHST7;43
KRBOX4;140
NDUFB11;583
ZNF41;304
RAB41;2
ZMYM3;774
TAF1;1143
GPR174;16
NONO;5126
CCDC120;338
LPAR4;6
EBP;67
AWAT2;0
OGT;2536
SNX12;854
ITGB1BP2;13
IL2RG;20
GCNA;9
ZNF711;346
CPXCR1;0
DIAPH2;373
NXF3;2
RIPPLY1;4
PRPS1;1392
RADX;59
FRMPD3;187
HTR2C;0
DOCK11;452
IGSF1;4
ARHGAP36;0
GPC3;496
GPR119;0
RBMX;2213
MCPH1;251
MFHAS1;171
FBXO25;408
FATE1;1
MAGEA4;0
NSDHL;360
ZNF185;324
CETN2;1041
RPL10;12284
CSGALNACT1;226
ATP6V1B2;1117
CCDC25;785
HMBOX1;301
CHRNB3;0
CHRNA6;7
GNRH1;7
BIN3;194
DOK2;31
SLC25A37;221
CHMP7;535
DOCK5;1103
STAR;5
PLPBP;441
ERLIN2;958
SNTG1;0
PXDNL;23
ST18;2
RGS20;4
TACC1;1939
GOLGA7;498
PLPP5;500
GINS4;35
NSD3;1034
DNAJC5B;0
CRH;0
TRIM55;3
ADHFE1;35
MRPS28;31
PMP2;0
LACTB2;199
PRDM14;0
TERF1;486
RPL7;7936
SLC26A7;7
PSKH2;0
ATP6V0D2;9
SYBU;380
DPYS;0
MTDH;2403
LRP12;206
EBAG9;382
RSPO2;0
POLR2K;520
MAL2;4126
EIF3H;3117
UTP23;647
NDUFB9;1659
TATDN1;624
FAM83A;2
GSDMC;11
FAM135B;17
TTTY7;0
TTTY7B;0
ZNF7;321
ARHGAP39;209
SLC39A4;40
NAPRT;245
VLDLR;228
AK3;791
UHRF2;605
NFIB;1120
CER1;0
PLIN2;871
IFNA5;0
HAUS6;393
CDKN2B;579
IFNA16;0
CDKN2A;48
C9orf72;152
IFNK;0
ZCCHC7;319
FBXO10;91
SIGMAR1;695
CBWD5;152
CEP78;364
NTRK2;2213
IDNK;68
SHC3;22
AUH;186
MFSD14B;1110
AOPEP;236
PLPPR1;1
OR13C4;0
ZNF462;170
INIP;825
UGCG;1010
ACTL7B;0
SNX30;624
STOM;8670
GSN;7339
MRRF;510
NR6A1;62
