symbol;value
CHCHD6;132
CTBP1;1894
LRRC36;3
ANKRD18CP;1
TPPP3;413
ZDHHC1;208
ATP6V0D1;837
AGRP;1
ZFYVE28;182
CARMIL2;15
C16orf86;125
PIP;0
FAM131B;18
RGS12;745
PSKH1;818
ZYX;1446
ABR;1708
TCAF2P1;4
LYPD5;5
CCDC117;621
ZNF230;83
CCDC107;903
ZNF222;29
2,00 NPR;523
ZNF890P;0
ZNF221;9
ZNF233;7
ZNF235;165
GNE;1155
TNFRSF13C;1
OR3A3;0
ARHGAP35;1879
PTGIR;37
CALM3;3242
DFFA;876
CCDC28B;44
IQCC;41
TMEM234;94
BSDC1;1504
ZBTB8A;224
ATAD3B;190
SSU72;2333
UBE2J2;657
ZNF362;618
FNDC5;31
CPAMD8;401
NR2F6;527
ANKLE1;4
CCDC58;203
VMA21;753
KALRN;659
CILP2;4
FAM86C2P;40
ABCG1;382
TFF3;65
TFF2;0
TFF1;0
TMPRSS3;4
UBASH3A;8
RSPH1;1
SLC37A1;102
PDE9A;276
WDR4;134
NDUFV3;1530
PKNOX1;309
CBS;24
U2AF1;0
CRYAA;0
HSF2BP;4
RRP1B;680
PDXK;4722
G6PD;1998
CSTB;2420
RRP1;435
AGPAT3;1648
TRAPPC10;407
GAB3;141
GATD3A;55
ICOSLG;6
AIRE;0
CFAP410;313
ZNF66;7
LRRC3;281
ITGB2;316
FAM207A;229
RALGDS;191
FTCD;1
SPATC1L;41
LSS;3979
VAV2;205
MCM3AP;1438
C21orf58;20
PCNT;867
DIP2A;654
S100B;4378
PRMT2;1552
CLDND2;67
ZNF208;28
ADAMTS13;36
CACFD1;208
SLC2A6;62
ZNF761;215
FCN2;426
C9orf116;11
LCN1;0
ZNF714;55
GPSM1;60
C19orf47;153
HIPK4;3
CFAP157;125
TOR2A;179
ST6GALNAC6;9
SHKBP1;436
RDH13;95
ZER1;1599
ZDHHC12;302
PKN3;398
SPTBN4;133
BRSK1;26
COX6B2;3
TMEM190;0
NLRP4;0
PLPP7;146
TAOK1;1783
MED27;193
DEDD2;295
SIK3;784
MPZL3;23
JAML;82
NEK8;45
TLCD1;23
PCSK7;3924
SAFB;1565
CD3G;47
S100A1;1732
CHTOP;1140
CXCR5;791
ZBTB7B;1446
FLAD1;588
SHC1;2344
VPS11;1103
NLRX1;553
ADAR;3220
IL6R;569
UBE2Q1;1040
CHRNB2;12
CRTC2;762
ANO10;1069
FDPS;1499
RUSC1;340
GBAP1;16
FAM189B;404
PAQR6;7
PMF1;158
SLC25A44;506
LMNA;5629
CCR5;24
NBEAL2;399
CCDC12;563
PTH1R;353
UBQLN4;564
MYL3;36
PPP1R35;156
GPATCH4;409
LRRC71;7
FCRL3;8
AZGP1;7807
FGFR4;29
CYP3A4;23
CYP3A7;0
NACC1;385
CYP11B1;0
HK3;35
LY6K;149
IER2;3652
ZNF394;394
CPSF4;553
LY6E;1010
VPS28;2248
TONSL;46
PTGER1;3
PWWP3A;1168
RECQL4;47
LRRC14;382
ZNF333;293
COL26A1;0
PPP1R16A;1275
FOXH1;67
ORAI2;305
ALKBH4;209
CCDC105;1
SH2B2;46
MRNIP;4956
SQSTM1;8630
MGAT4B;834
RPL8;37006
MAML1;785
PGLYRP2;3
LRWD1;165
FBXL13;17
NAPEPLD;268
SCGB3A1;6
PSMC2;986
CELF5;9
MFSD12;407
AC008132.1;0
AC007663.1;11
USP41;6
TUBA3FP;3
YDJC;75
CCDC116;5
DVL3;1030
AP2M1;3800
ABCF3;1020
PCYT1A;1812
FBXO27;825
DMKN;37
U2AF1L4;25
BDH1;949
NPHS1;2
THAP8;102
COX7A1;869
ZNF382;30
LRRC56;9
PLXDC1;123
PGAP3;305
IKZF3;50
GRIN2C;16
FDXR;163
SAP30BP;963
ACOX1;3160
PRPSAP1;980
CYGB;1614
SRSF2;1568
ZNF577;172
TMEM143;275
KLHL10;32
KASH5;0
HCRT;0
ALDH16A1;436
DCD;1
ITGA5;1438
SIGLEC11;9
ZNF385A;542
SIGLEC16;25
MPP3;87
CD300LG;4161
IZUMO2;0
NAGS;10
12,00 LSM;135
ASB16;44
EMC10;1069
JOSD2;282
SHANK1;4
FAM171A2;19
DBF4B;93
PLCD3;878
FMNL3;811
AQP5;1
RACGAP1;136
OR7G1;0
LARP4;1074
TAMALIN;541
RAVER1;260
KRT84;0
KRT82;0
SYCE2;58
SPC24;30
IP6K3;3
LEMD2;673
ALOX15;1
TREML1;1
ADCY10P1;44
ZNF653;58
MED11;302
CXCL16;210
SCIMP;24
RNASEK-C17orf49;0
BCL6B;409
ASGR2;5
TNFSF13;103
SENP3;170
FGF11;0
EIF4A1;30
RPL26;1797
CCDC42;0
POLR3K;201
SNRNP25;430
PRR35;0
WDR90;139
JMJD8;2436
CCDC78;11
MSLNL;0
SSTR5;1
SPSB3;1433
MEIOB;8
HS3ST6;0
TEDC2;11
CCNF;300
TBC1D24;668
AMDHD2;299
NTN3;3
BICDL2;17
PAQR4;96
FLYWCH2;287
ZG16B;0
ZNF75A;229
ADCY9;428
SHANK2;56
CLPB;479
NEU3;155
CYB561A3;1007
PPP1R32;13
ASRGL1;65
GNG3;23
UBXN1;3445
LBHD1;304
TTC9C;326
TAF6L;293
NXF1;1036
STX5;779
SLC25A45;144
RPL29;20739
ITIH3;36
SYVN1;1584
ZFPL1;585
RPS6KA4;545
LRP5;2347
TPCN2;185
FGF19;0
CYP4A22;2
PDZK1IP1;96
TAL1;230
CMPK1;3988
BEND5;81
ELAVL4;20
COA7;409
ZYG11B;1421
SLC1A7;104
CZIB;1257
MAGOH;428
ACOT11;10
FAM151A;5
PARS2;96
LEXM;1
BSND;0
USP24;2043
PLPP3;6273
NOL9;431
PRKAA2;65
KLHL21;2962
ZSWIM5;38
GMEB1;272
SLC45A1;95
SELENON;1773
AK4;2192
JAK1;6646
RAVER2;340
CTRC;1
LZIC;668
RBP7;1399
KNCN;0
FBLIM1;226
TMEM82;0
SLC25A34;202
AKR7A3;3
DRAXIN;4
PDPN;105
LRRC38;1
DHRS3;4985
MATN1;11
LAPTM5;877
SDC3;1647
PEF1;1211
SYNC;915
RBBP4;2143
KIAA1522;286
TSSK3;28
TMCO4;651
UBXN10;5
CAMK2N1;298
ALPL;298
WNT4;15
TTLL10;25
SCNN1D;62
MXRA8;2040
FAAP20;456
MEGF6;287
CCDC27;35
IL23R;0
DIRAS3;7
C1orf87;1
NFIA;2627
OMA1;205
MYSM1;405
TM2D1;423
USP1;754
FUBP1;1166
NEXN;260
DNAJB4;661
ADGRL4;2265
LRRIQ3;52
LRRC53;0
TYW3;491
LHX8;11
SNX7;331
B3GALT2;9
NTNG1;10
FAM102B;191
HENMT1;129
AKNAD1;3
C1orf52;269
DNAI3;1
GBP2;2418
ATXN7L2;59
GBP4;820
ZNF326;530
HFM1;20
BRINP3;0
GFI1;14
LSP1P3;0
KCNT2;25
AGL;814
VCAM1;471
EXTL2;294
SLC30A7;324
DNAJA1P5;0
ZNF281;254
ARPC5;1374
CADM3;1164
NLRP3;65
ZNF496;450
TRIM58;24
SLAMF9;0
OR2M5;0
KCNJ9;0
IGSF8;738
DDR2;2850
PEA15;3639
PEX19;3729
NCSTN;1976
VANGL2;51
SLAMF6;11
OLFML2B;118
FCRLB;12
FCGR3B;28
SLC9C2;1
KLHDC9;17
C1orf74;41
LMX1A;32
LRRC52;0
FLVCR1;72
FAM71A;3
ATF3;930
RBM15;185
DENND2D;582
AXDND1;1
TDRD5;54
IER5;339
SNED1;1182
BPNT1;389
SPATA17;5
C1orf115;3146
BROX;779
NBPF20;19
ACP6;140
MT2P1;5
WDR64;1
KIF26B;12
TFB2M;194
CNST;593
PPP1R21;455
KLHDC8A;0
PM20D1;36
PKDCC;2663
OXER1;14
HAAO;121
B3GALNT2;443
C1orf147;3
MAPKAPK2;1998
IL20;0
IL24;4
FCMR;21
PIGR;27
FCAMR;0
CAPN2;5559
MRPL55;480
OBSCN-AS1;0
WDR26;1804
REL;93
PUS10;191
PEX13;532
KIAA1841;159
TRIM17;2
RFTN2;494
DISC1;34
LINC01931;0
CAPN13;1
LRRTM1;1
MEMO1;30
DPY30;447
TYW5;112
MAIP1;248
KCNF1;4
SLC66A3;574
ARL5A;448
LRATD1;22
KCNJ3;2
NEUROD1;0
CLHC1;62
PRORSD1P;34
FRZB;80
DUSP19;82
CFAP36;400
NUP35;109
CCDC138;15
ZSWIM2;4
FBXO41;31
ALMS1P1;4
ACTG2;411
WDCP;149
SMC6;437
VSNL1;18
CCDC74A;22
H3-3A;225
ANKRD30BL;0
COQ8A;58
SLC16A14;157
TEKT4;0
EN1;117
SGCB;1584
SPATA18;101
NOSTRIN;613
CFAP221;2
CCDC140;0
SGPP2;14
INHBB;1002
XIRP2;2
BBS5;71
BIRC8;0
SMARCAD1;464
HPGDS;53
PDLIM5;1696
PDHA2;0
STPG2;3
NEURL3;1
RPRD2;1268
ANKRD23;172
CTSS;447
MSX1;184
PACRGL;182
BNIPL;8
C1QTNF7;454
TNFAIP8L2;28
LYSMD1;188
SCNM1;319
TMOD4;3
VPS72;677
ERCC3;722
RNF149;644
IWS1;736
BOLA3;175
CDC42EP3;1196
S100A11;2197
LCE3D;0
SMCP;0
IVL;0
SPRR3;0
DHX57;280
SPRR2D;2
BMP10;0
PGLYRP4;0
ARHGAP25;222
S100A9;139
S100A12;7
TGFA;18
TDRD10;61
CCNYL1;326
FZD5;448
CRYGC;0
DCAF16;412
C1orf189;2
NPPC;2
GNPDA2;356
ALPP;0
GABRG1;2
ALPG;0
GABRB1;2
PAQR3;402
NIPAL1;14
ALPI;0
ANTXR2;7696
HELQ;273
MRPS18C;626
CGGBP1;1931
ABRAXAS1;738
GPR155;190
DAPL1;2
PMVK;815
PBXIP1;2888
CLDN1;38
PYGO2;852
HIPK1;1226
LENEP;0
DCST2;23
DCST1;5
COL6A3;14115
INAVA;0
LINC01116;64
YY1AP1;595
KBTBD8;15
TAFA4;8
EOGT;475
LMOD3;20
NAXE;814
POGLUT1;191
SLC22A15;57
CCKAR;0
IGFN1;1
ATP1A1;4439
SLC15A2;25
EIF4E3;1670
PROK2;2
TEX55;0
LRRC58;990
FSTL1;12379
LMOD1;1741
ELF3;3
PDCL2;0
TMEM183A;447
TMEM169;17
IGFBP7;6966
TRIM46;8
KRTCAP2;25
CXCR1;17
ARPC2;2521
TSACC;1
CCT3;2776
TMEM79;286
SSR2;2687
RNF25;336
STK36;230
ADORA1;659
NEK10;3
CCDC141;20
FEV;4
CRYBA2;3
IHH;0
CIP2A;26
EOMES;11
CWC22;518
AZI2;2306
TGFBR2;8388
RETNLB;0
ANKZF1;483
HDAC11;390
FCRL4;0
TRAT1;9
FBLN2;16321
GLB1L;190
STT3B;2057
CHCHD4;275
DPPA2;0
NFASC;144
FCRL1;2
SGO2;44
SERPINI1;215
CLASP2;708
SUCLG1;4702
NUAK2;23
SPTA1;3
PRKCI;289
MNDA;48
PYHIN1;25
IFI16;1166
AIM2;6
EFHB;32
EIF5A2;155
SLC2A2;0
RPL22L1;536
FABP1;0
PPM1L;1219
ICA1L;138
SNHG16;2246
CTLA4;5
ICOS;3
RYBP;895
PPP4R2;1013
CD200R1;32
GTPBP8;211
NEPRO;786
SPICE1;10
FAM86KP;1
CCDC191;58
CADPS;17
NKX6-1;1
CDS1;55
WDFY3;903
COX18;383
PTPN13;1588
SYNPR;0
ALB;8
C3orf49;3
C4orf36;1
THOC7;799
ATXN7;466
PSMD6;955
PRICKLE2;1091
ADAMTS9;575
PPM1K;559
ERICH6;6
CLRN1;0
GMPS;927
TIPARP;607
CCNL1;1260
PTX3;1275
HESX1;13
DCLK3;6
SLMAP;789
RPL9;19292
SMIM14;1683
RPP14;137
ABHD6;485
DNASE1L3;116
CFAP20DC;23
RBM47;397
APBB2;2224
IL17RE;327
IL17RC;989
CRELD1;22
PRRT3;106
FANCD2OS;11
PCOLCE2;3873
U2SURP;1549
MTMR14;811
TTC14;478
CXCL3;10
CXCL5;2
PPBP;4
PF4;4
MTHFD2L;109
CXCL1;16
RCHY1;433
PLSCR2;0
CCDC158;55
CPA3;361
GYG1;816
HPS3;306
TM4SF18;576
TOPBP1;497
RYK;1468
SNRK;1652
TCF23;0
DNAJC5G;0
UCN;7
ZNF513;194
SLC4A1AP;501
PLB1;20
SPDYA;69
KIAA1143;572
KIF15;8
TGM4;0
WDR43;802
ZDHHC3;1448
CDCP1;8
CLEC3B;1066
SLC6A20;22
LZTFL1;251
FYCO1;1720
CCR1;55
RTP3;0
LRRC2;168
ELP6;469
FBXO40;18
DTX3L;713
ZNF148;728
NMNAT3;268
SMIM12;636
ZMYM6;186
TPRA1;673
YEATS2;509
GRIK3;8
ZC3H12A;102
MEAF6;993
SNIP1;312
DNALI1;105
POLR2H;376
KLF15;2816
CFAP100;0
CAMK2N2;14
LIPH;1
TMEM41A;303
RPN1;2930
SENP2;935
HEYL;87
IFT122;593
RHO;0
IGF2BP2-AS1;0
RFC4;149
RPL39L;87
BAP1;1674
TKT;13417
PRKCD;1884
RFT1;170
SFMBT1;185
GNL3;860
PBRM1;1477
UVSSA;226
TASOR;1170
ARHGEF3;424
SLBP;588
LRPAP1;2491
ZDHHC19;0
SLC51A;155
UBXN7;1031
RNF168;583
PIGX;314
MELTF;174
OTOP1;0
S100P;8
ABLIM2;65
EXO5;68
CLDN19;1
C1orf50;64
ERMAP;472
ZNF691;151
AIMP1;1184
SGMS2;160
METAP1;683
DNAJB14;737
H2AZ1;1140
EMCN;1195
SLC9B1;107
SLC9B2;108
BDH2;331
PGRMC2;2918
CDC25A;12
CAMP;1
ZNF589;251
FBXW12;4
PLXNB1;896
CCDC51;199
ATRIP;174
SHISA5;1745
SPRY1;2922
BSN;17
APEH;1233
INTU;170
RNF123;526
HSPA4L;88
MFSD8;303
ABHD18;186
CAMKV;4
MON1A;154
MST1R;28
RAD54L2;453
TEX264;910
GRM2;4
DUSP7;455
POC1A;28
PPM1M;551
ETNPPL;1
WDR82;2968
PITX2;78
C4orf3;2506
PRSS12;53
NDST3;0
HMGB2;2319
SAP30;136
SCRG1;7
HAND2;111
MAD2L1;38
ANXA5;9395
TMEM155;2
ADAD1;0
MAP9;146
GUCY1A1;334
FBXO8;480
CEP44;227
HPGD;2232
ASB5;0
C4orf45;0
TMEM144;174
GASK1B;1375
NPY1R;164
NPY5R;26
NAA15;556
IL15;66
FAM160A1;9
ARFIP1;591
ICE1;873
HHIP;35
ANAPC10;120
ABCE1;1134
OTUD4;857
6,00 LSM;648
TMEM184C;553
PRMT9;188
ITGA2;23
MOCS2;611
SLC45A2;0
EDIL3;163
TMEM161B;181
ELOVL7;109
NDUFAF2;767
ZNF474;4
LMBRD2;374
RANBP3L;21
NIPBL;1539
RNF180;164
ADGRV1;14
SLC25A46;1064
STARD4;56
PGGT1B;472
F2RL2;0
CCDC112;149
ANKRD33B;113
CMBL;822
C5orf63;83
PRRC1;781
F2RL1;5
AGGF1;271
WDR41;734
PRDM9;0
NDUFS4;1409
SCGB3A2;0
SPINK1;1
HTR4;6
ESM1;36
GRPEL2;311
CDC20B;1
ARSK;153
RHOBTB3;5852
GPX8;328
TIGD6;133
SPZ1;0
SERINC5;887
ENPP6;5
CAGE1;0
CASP3;300
PRIMPOL;245
ERAP1;2834
ERAP2;67
CMYA5;142
EGFLAM;748
CFAP97;863
TMEM174;0
CARTPT;70
RICTOR;600
TENT2;1025
EBF1;2544
ANKRA2;278
UBLCP1;460
FAM170A;0
UTP15;229
TLR3;230
KLKB1;7
NSA2;2542
GFM2;501
TERT;0
SLC6A18;0
CCDC127;451
FOXQ1;4
LINC01600;0
ADGRF2;1
ACSL6;6
IL3;0
CSF2;0
SEPTIN8;596
SHROOM1;371
GDF9;881
UQCRQ;2053
LEAP2;4
GJB7;20
SLC35A1;124
GRIK2;2
CGAS;85
FABP7;1
TLX3;0
TXLNB;19
CITED2;7165
CALHM4;3
TBXT;7
CREBRF;1081
DCBLD1;294
SFXN1;278
SAMD3;9
TMEM200A;36
IL22RA2;0
DACT2;52
PDSS2;345
SPATA48;0
STXBP5;350
H2AC1;0
IL31RA;2
ANKRD55;6
RAET1E;11
PI16;1263
TBX20;2
DAGLB;340
KIAA0895;40
STK17A;300
TRA2A;1206
FAM183BP;0
GALNT10;709
SAP30L;989
RPS14;20864
HCN1;13
MYOZ3;6
COG5;1756
NEUROD6;0
BMT2;232
GPR85;8
SLU7;1003
RP9;152
PTTG1;16
CAMLG;1015
FBXL21P;0
BMPER;224
RELL2;35
SMAD5-AS1;7
KCNK5;120
KIF6;6
ZNF12;407
SLC29A4;883
TEX47;0
STEAP1;431
CDCA7L;202
SP8;0
MIOS;463
ELAPOR2;457
USP49;189
INTS4P1;12
SYTL3;93
IQUB;4
HEY1;542
ZNF704;1324
FABP5;1707
SHH;1
TAGAP;62
COL1A2;11136
FNDC1;666
CHMP4C;13
SLC13A4;18
PGAM2;72
BRI3;1759
LMTK2;378
SLC35G3;0
CTSB;9707
SOX17;968
SEPTIN7P5;0
DLC1;2392
ADCY1;106
C8orf48;24
SUN3;0
C7orf57;1
HNF4G;1
PEX2;641
RAD21;5254
SLC30A8;1
MED30;169
TNFRSF11B;44
SBSPON;56
PHKG1;564
EN2;4
KCNV1;0
CSMD3;0
SPIDR;984
ORC5;254
DEFA5;0
DNAAF5;398
DEFA4;0
DEFA6;0
OSGIN2;753
DEFB1;120
SUN1;2805
OXR1;1732
TMEM74;17
FAM86FP;10
GPR146;2298
GPER1;284
UNCX;0
TMEM184A;261
NOS3;432
SPAG11B;0
MICALL2;59
CA3;3144
INTS1;1957
CDK5;101
SLC4A2;1171
SLC7A13;0
FASTK;957
TMUB1;451
FMC1;25
GBX1;0
PHAX;750
ALDH7A1;1750
FOXK1;1032
COX6C;2380
OSR2;502
YWHAZ;10171
BAALC;174
FZD6;427
CTHRC1;226
SLC25A32;16
DCAF13;425
DCSTAMP;0
TP53INP1;693
INTS8;420
VIRMA;1725
FREM1;77
GEM;316
PDP1;371
TMEM67;65
WASHC5;778
RPP25L;450
FAM219A;390
C9orf24;24
SNAPC3;669
MYORG;702
NUDT2;364
TMEM65;297
PSIP1;1190
CCDC171;50
UBAP1;1349
DIRAS2;8
SYK;99
NIPSNAP3B;1204
ABCA1;5290
NFIL3;1341
LETM2;35
METTL2B;423
PRKACG;1
FXN;89
ZMAT4;0
NKX6-3;0
TMEM71;30
MAMDC2;870
PRSS37;0
CPA6;0
C8orf34;16
TMC1;8
ALDH1A1;1596
KDM1B;249
HGSNAT;1406
RASEF;3
GKAP1;412
KIF27;82
C9orf64;310
HNRNPK;7831
SSMEM1;1
AL353743.1;170
SVEP1;1836
TRPV6;2
LLCFC1;0
ANKS6;363
FBP1;280
PGAP4;127
ZHX1;1087
CFAP47;3
CYBB;257
DYNLT3;525
METTL27;29
MID1IP1;2061
NCF1C;6
SHOC1;3
CXorf58;0
KIAA1958;194
PTCHD1;12
RNF183;1
ASB11;0
PCDH19;199
PIGA;129
VEGFD;1016
OR1Q1;0
OR1K1;1
STRBP;294
CLDN3;0
GAPVD1;901
CARD19;205
WNK2;15
ATP7A;206
ZNF367;79
NLGN4Y;0
HDX;45
NDUFB6;616
AQP7;12750
NOL6;458
AQP3;87
TRMT10B;137
VCP;4005
PIGO;527
STOML2;1560
BRWD3;184
SLITRK5;1
MELK;0
ARMC3;0
OTUD1;481
ARHGAP12;747
FAT3;117
DEUP1;1
HECTD2;213
SLC7A3;0
FBXO33;336
INTS6L;85
GPR101;0
CLDN2;76
LRFN5;12
LRRC18;1
SPTSSA;883
WRN;270
MARCHF8;1073
TSHR;22
CFL2;1921
SUGT1;896
GTF2A1;1188
ZCCHC24;2593
PGM2L1;127
PHYHIPL;208
SLC16A9;6
FOLR2;443
INPPL1;1596
PHOX2A;21
MBL2;0
GJB2;9
CRYL1;724
REEP3;1780
HEPACAM;1540
SKA3;5
MICU2;674
DDIAS;14
PCF11;1047
PKNOX2;39
RPL10L;4
LRR1;132
RPL36AL;3847
DNAAF2;139
DEPP1;17711
MAGEC3;1
ZNF22-AS1;72
ZNF22;997
KLHDC2;1497
EML5;310
NEMF;994
RPUSD4;774
ARF6;1155
TTC8;384
TMEM63C;11
NGB;24
NOXRED1;7
CDX2;0
AMER2;1
AKR1E2;70
KBTBD6;258
SSX5;0
SSX3;0
OTX2;0
FAAH2;4
DRGX;15
NUDT5;783
DACT1;61
OXGR1;2
UCMA;0
BEND7;327
ATP5F1C;2575
PRPF18;90
TAF3;349
VSTM4;1884
VDAC2;2032
SOHLH1;0
COMTD1;124
SLC18A2;257
PDZD8;924
ZNF503;515
ABRAXAS2;418
QSOX2;190
FAM204A;946
NSD1;1271
PRDX3;3398
ENOX2;318
GHITM;4571
CLEC1B;3
SNAPC4;207
TMEM52B;0
PMPCA;890
ENTR1;447
FRMD7;1
AK8;41
SPACA9;84
TSC1;885
GFI1B;12
HPRT1;173
BORCS5;161
DIPK1B;406
ZMYND19;193
STOX1;1217
RET;173
DDX21;1247
BMS1;766
STK32C;183
JCAD;2027
OR4K2;0
FUNDC2;1428
PIP4P1;631
METTL17;445
SLC39A2;1
NDRG2;2724
RNASE7;2
ARHGEF40;2170
NSMF;519
ZNF219;606
C12orf50;1
CASP7;631
PPP1R36;35
BTNL9;5636
CCDC186;372
VWA2;35
METTL3;603
SALL2;124
PRAP1;0
TRUB1;270
ERICH6B;43
CYP2C19;0
ZFYVE1;724
C10orf82;0
HSPA12A;415
SHLD2P1;1
FRAT1;131
UBTD1;708
ANKRD2;1
E2F7;1
ARHGAP42;400
ISCA2;300
OTOGL;2
LARGE2;2
PACSIN3;317
TTC7B;598
SLC39A13;594
PSMC3;1960
RAPSN;2
AGBL2;1
TC2N;592
CPSF2;701
SMCO2;3
MOAP1;739
IFI27L1;195
IFI27;1809
SERPINA12;0
CLMN;1960
PDZRN4;36
SLC6A5;0
CCDC38;5
NELL1;1
PTER;297
C1QL3;21
CACNB2;19
HACD1;318
ARL5B;359
SMCO4;110
CEP295;313
KCNC2;0
TRIM51HP;0
TAF1D;1201
TRIM53BP;0
ABTB2;51
R3HCC1L;270
AMOTL1;1988
HTRA1;2451
LIPC;10
CEP57;681
TCP11L2;173
PASD1;0
SPRED1;670
TMCO5A;0
GPR176;156
JAM3;635
IL25;1
CMTM5;2
AC126323.1;1
GLB1L3;9
ADAMTS15;405
SVOP;8
SPATA19;0
GPT2;7027
AMN;820
RAB8B;720
IKBIP;271
RPUSD2;141
HIF1AN;1497
NDUFB8;110
ZFYVE19;395
PPP1R14D;0
SPINT1;20
FBN1;8716
AVPR1A;1116
C16orf78;0
DEPDC4;6
LRTM2;0
OPN1MW2;0
BRD7;1079
CKB;4713
TRMT61A;319
BTRC;411
POLL;661
BAG5;1396
DPCD;204
LARP6;1648
API5;1366
ASPG;111
ZNF319;246
HPS6;340
SENP8;59
NOLC1;809
ALKBH3;254
COPS2;2678
GABRB3;43
SPIC;0
TBATA;118
SGPL1;1956
FRS2;592
CCT2;1605
PCBD1;3217
ARIH1;1750
C16orf71;12
CLMP;3567
SCN3B;81
COX11;849
ZNF202;185
FAM227B;128
STXBP4;84
CYYR1;1415
CUL5;722
MYRFL;3
WBP1L;2258
BORCS7;415
C2;84
PLEKHF1;487
TMEM100;3841
ANAPC16;3876
SMPD1;565
APBB1;585
SYNPO2L;1
NUDT13;67
C11orf65;22
TRIM44;1952
CCDC182;0
ILK;2156
TAF10;1209
TPP1;1779
DCHS1;730
NETO1;1
MSS51;32
CYB5A;10809
USP54;287
RAG1;39
POTED;0
IFTAP;236
WDR88;12
OR10A5;0
OR2D2;0
ATP9B;402
PPFIBP2;377
MOGAT2;12
CYB5R2;268
SERPINB7;0
GARRE1;1239
SERPINB8;137
TUB;243
RIC3;148
LMO1;4
OR5P1P;0
IDH3A;904
WDR72;0
CRABP1;0
PLD4;176
ZMAT1;300
XRRA1;584
TRIM66;272
RNF169;614
RPL27A;12557
DENND2B;321
CDYL2;230
TMEM130;79
PRTG;117
CENPN;123
AKIP1;212
ATMIN;1397
C16orf46;1
TMEM41B;253
PKD1L2;512
LEO1;266
ZNF143;285
TMX3;872
MFAP4;4514
WEE1;127
MAPK7;607
FAM86GP;29
PRKCB;36
HDGFL3;674
NDST2;2
MCM7;1558
CLEC3A;0
CCDC68;161
CLEC4E;33
ZNF3;589
CLEC4D;0
ZSCAN21;253
HSBP1P2;0
RIMKLB;825
A2ML1;5
BEAN1;5
TK2;1655
TMED3;252
SLC38A8;0
SEC11C;306
CPLX4;0
GALR1;19
TMEM135;2055
IQCD;9
NDEL1;846
CENPV;324
CDH16;0
RRAD;153
CIAO2B;697
CFAP52;1
HSP90B1;7944
MC4R;0
BLCAP;3090
SERPINB12;0
CHRFAM7A;0
ATF7IP2;34
MMP10;2
TVP23A;185
BEX3;884
TMPRSS5;91
COG1;1054
PLEKHA7;451
OR5M13P;0
ZNF606;139
ZCCHC18;5
B2M;27768
ZNF592;1454
GOLM2;1439
HTR3A;0
NNMT;4007
ACSM1;2
AP1G1;1130
SLFN5;2207
CATSPER2;14
STRCP1;0
ZNF667-AS1;134
BMERB1;251
MARF1;1845
SAA3P;1
SAAL1;101
YPEL4;35
PPIB;5512
LDHC;1
CIAO2A;446
LDHAL6A;2
FAM111A;427
PCLAF;5
KIF7;108
LDHD;2882
PLIN1;68385
PEX11A;1662
TMEM170A;433
MESP1;331
ANPEP;831
SCNN1G;4
RBPMS2;432
NAV2;536
ANKDD1A;88
GLYATL1;0
C18orf54;72
DCTN5;892
TERF2IP;1908
PLK1;29
CLPX;1158
GPR182;6
ZBTB39;185
CACNG2;9
TAC3;1
MYO1A;0
CHP2;2
NEMP1;241
OR4D6;0
NAB2;404
VPS39;1564
STAT6;3508
PATL1;726
ATP23;179
ELFN2;4
STX3;201
MRPL16;694
PIP4K2C;362
MTMR10;1995
YWHAB;4448
MIR202HG;0
C15orf48;3
SCG5;96
GREM1;6
NYAP1;27
TSC22D4;728
MS4A6E;0
MS4A7;146
MS4A14;13
MS4A5;0
DIS3L;1074
CCNDBP1;1470
EPB42;42
TGM6;0
SMAD3;1051
MS4A8;0
CCDC178;85
MS4A15;0
MAP1A;618
RCCD1;108
AKTIP;967
MAPRE2;608
EVA1C;407
TCP10L2;0
MARS1;881
MBD6;930
CNPY4;144
PDIA3;3531
NUDT21;1737
NAT16;10
TERB2;0
NKX3-1;26
SGSM1;48
AL357033.1;2
DUSP18;67
TEF;1782
MEI1;15
B4GALNT2;1
PBX3;347
GNGT2;12
PHB;2545
SNRPD1;387
TTC16;9
SUN5;0
SAMD14;2549
PIP5KL1;11
BPIFB6;0
TMEM92;8
FAM102A;357
ACSF2;2287
GOLGA2;1319
TRUB2;724
COQ4;653
SLC27A4;316
ANKRD40CL;0
URM1;1167
CERCAM;475
DOLPP1;334
CCDC103;39
ENDOG;410
TBC1D21;0
PRRX2;46
UGT1A6;0
C15orf39;586
ISLR2;179
SP2;533
PRR15L;2
COQ7;353
GPRC5B;1410
CRK;2152
C16orf92;0
GOLGA6C;0
FBXO22;281
TBC1D2B;2935
NOD2;18
SNX20;17
LOXHD1;27
KATNAL2;82
HDHD2;213
ZNF91;272
IGF2;21
RNF214;571
CDK12;617
DPEP2;37
DUS2;118
POP5;356
ENGASE;544
RBFOX3;1
ATP5MG;611
CD3D;20
TBC1D16;5067
TEPSIN;223
MYO5B;26
ART5;17
ACAA2;4465
STIM1;1197
RRM1;1265
OR51E2;6
TRIM68;342
MMP26;0
OR51B5;1
OR51I1;0
OR51Q1;0
FN3K;365
PRRT2;10
ZNF23;15
IRGQ;311
ZNF226;163
ZNF180;164
POM121L3P;0
PPP2R3B;106
PPP2R3B;0
ZNF668;130
ZNF646;411
VKORC1;148
GNG8;14
LPO;31
CA4;1002
SMG8;207
